/* DATA DESCRIPTION:
Citation:	Buchmann, Nina; Temperton, Vicky (2015): Aboveground community and species-specific plant biomass from the Jena Experiment (Main Experiment, year 2003). PANGAEA, https://doi.org/10.1594/PANGAEA.846317, 
B3A07	0.03	1	0.485	2003-08-01	2003-08-01	3	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	80.700	308.200							0.100					0.100													0.000		0.000														0.000		170.000								138.000			0.000							
B3A07	0.03	1	0.485	2003-08-01	2003-08-01	4	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	79.000	696.200							0.000					0.000													0.000		0.000														0.000		267.000								429.000			0.200							
B3A07	0.03	1	0.485	2003-08-01	2003-08-01	mean	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.050	69.025	432.002	0.250																																																												
B3A08	0.03	1	0.485	2003-05-01	2003-05-01	1	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	41.000	731.000									664.000	67.000																																																			
B3A08	0.03	1	0.485	2003-05-01	2003-05-01	2	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	70.000	547.000									468.000	79.000																																																			
B3A08	0.03	1	0.485	2003-05-01	2003-05-01	3	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	66.000	557.000									493.000	64.000																																																			
B3A08	0.03	1	0.485	2003-05-01	2003-05-01	4	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	26.000	256.700									241.000	15.700																																																			
B3A08	0.03	1	0.485	2003-05-01	2003-05-01	mean	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	50.750	522.925	5.000																																																												
B3A08	0.03	1	0.485	2003-08-01	2003-08-01	1	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	61.000	167.000									157.000	10.000																																																			
B3A08	0.03	1	0.485	2003-08-01	2003-08-01	2	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	35.600	69.200									64.500	4.700																																																			
B3A08	0.03	1	0.485	2003-08-01	2003-08-01	3	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	63.000	181.900									169.000	12.900																																																			
B3A08	0.03	1	0.485	2003-08-01	2003-08-01	4	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	114.000	192.200									188.000	4.200																																																			
B3A08	0.03	1	0.485	2003-08-01	2003-08-01	mean	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	68.400	152.575	0.000																																																												
B3A09	0.03	1	0.485	2003-05-01	2003-05-01	1	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	1.300	27.000	594.500		25.000	1.100	209.000	0.000	6.100	0.800	0.500	113.000	61.000	15.000	12.000	0.000	73.000	0.000	9.000	69.000																																												
B3A09	0.03	1	0.485	2003-05-01	2003-05-01	2	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	3.000	15.000	326.000		57.000	5.000	96.000	0.000	0.000	13.000	9.000	63.000	8.000	11.000	6.000	0.000	24.000	0.000	0.000	34.000																																												
B3A09	0.03	1	0.485	2003-05-01	2003-05-01	3	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	2.000	5.000	144.600		0.000	10.000	48.000	0.800	1.000	1.000	0.300	2.000	5.000	0.500	2.000	0.000	11.000	0.000	11.000	52.000																																												
B3A09	0.03	1	0.485	2003-05-01	2003-05-01	4	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	1.500	17.000	449.400		23.000	2.700	270.000	0.000	0.000	1.000	0.000	43.000	3.600	12.000	0.000	0.000	75.000	0.300	17.000	1.800																																												
B3A09	0.03	1	0.485	2003-05-01	2003-05-01	mean	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	1.950	16.000	378.625	6.500																																																												
B3A09	0.03	1	0.485	2003-08-01	2003-08-01	1	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	6.000	34.000	291.040		2.400	0.000	217.000	0.000	1.000	0.340	0.000	42.000	0.000	1.300	0.000	0.000	20.000	0.000	0.000	7.000																																												
B3A09	0.03	1	0.485	2003-08-01	2003-08-01	2	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	13.000	43.000	206.000		1.000	0.000	179.000	0.000	0.000	0.000	0.000	4.000	5.000	1.000	0.000	0.000	15.000	0.000	1.000	0.000																																												
B3A09	0.03	1	0.485	2003-08-01	2003-08-01	3	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	6.500	35.400	244.700		1.600	0.000	202.000	2.800	0.000	0.000	0.000	1.400	0.000	2.200	0.000	0.000	27.000	0.000	0.000	7.700																																												
B3A09	0.03	1	0.485	2003-08-01	2003-08-01	4	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.900	57.000	156.600		0.600	0.000	119.000	3.000	3.000	0.400	0.000	7.000	0.000	3.000	0.000	0.000	20.400	0.200	0.000	0.000																																												
B3A09	0.03	1	0.485	2003-08-01	2003-08-01	mean	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	6.600	42.350	224.585	0.000																																																												
B3A11	0.03	1	0.485	2003-05-01	2003-05-01	1	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	0.000	261.000						3.300										253.000							0.000			4.700																																			
B3A11	0.03	1	0.485	2003-05-01	2003-05-01	2	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	32.000	479.100						0.000										233.000							240.000			6.100																																			
B3A11	0.03	1	0.485	2003-05-01	2003-05-01	3	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	9.200	560.700						0.000										168.000							389.000			3.700																																			
B3A11	0.03	1	0.485	2003-05-01	2003-05-01	4	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.900	16.000	616.200						0.000										236.000							373.000			7.200																																			
B3A11	0.03	1	0.485	2003-05-01	2003-05-01	mean	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.225	14.300	479.250	0.150																																																												
B3A11	0.03	1	0.485	2003-08-01	2003-08-01	1	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	175.000	131.000						20.000										0.000							102.000			9.000																																			
B3A11	0.03	1	0.485	2003-08-01	2003-08-01	2	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	82.000	71.000						14.000										1.000							52.000			4.000																																			
B3A11	0.03	1	0.485	2003-08-01	2003-08-01	3	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	99.000	121.000						3.000										1.000							116.000			1.000																																			
B3A11	0.03	1	0.485	2003-08-01	2003-08-01	4	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	129.000	148.000						0.000										0.000							121.000			27.000																																			
B3A11	0.03	1	0.485	2003-08-01	2003-08-01	mean	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	121.250	117.750	0.000																																																												
B3A12	0.03	1	0.485	2003-05-01	2003-05-01	1	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	15.000	249.000																																																		249.000											
B3A12	0.03	1	0.485	2003-05-01	2003-05-01	2	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	64.000	97.000																																																		97.000											
B3A12	0.03	1	0.485	2003-05-01	2003-05-01	3	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	30.000	92.000																																																		92.000											
B3A12	0.03	1	0.485	2003-05-01	2003-05-01	4	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	40.000	236.000																																																		236.000											
B3A12	0.03	1	0.485	2003-05-01	2003-05-01	mean	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	37.250	168.500	7.250																																																												
B3A12	0.03	1	0.485	2003-08-01	2003-08-01	1	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	22.000	168.000																																																		168.000											
B3A12	0.03	1	0.485	2003-08-01	2003-08-01	2	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	19.000	218.000																																																		218.000											
B3A12	0.03	1	0.485	2003-08-01	2003-08-01	3	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	4.000	142.000																																																		142.000											
B3A12	0.03	1	0.485	2003-08-01	2003-08-01	4	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	8.700	137.000																																																		137.000											
B3A12	0.03	1	0.485	2003-08-01	2003-08-01	mean	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	13.425	166.250	38.750																																																												
B3A13	0.03	1	0.485	2003-05-01	2003-05-01	1	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	6.000	168.000	612.000		492.000	26.000			0.000										94.000																																													
B3A13	0.03	1	0.485	2003-05-01	2003-05-01	2	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	12.000	83.000	629.000		518.000	55.000			0.000										56.000																																													
B3A13	0.03	1	0.485	2003-05-01	2003-05-01	3	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	4.200	27.600	333.200		213.000	89.000			1.200										30.000																																													
B3A13	0.03	1	0.485	2003-05-01	2003-05-01	4	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	5.000	60.000	600.000		457.000	55.000			12.000										76.000																																													
B3A13	0.03	1	0.485	2003-05-01	2003-05-01	mean	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	6.800	84.650	543.550	37.750																																																												
B3A13	0.03	1	0.485	2003-08-01	2003-08-01	1	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	33.000	82.000		66.000	0.000			16.000										0.000																																													
B3A13	0.03	1	0.485	2003-08-01	2003-08-01	2	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	16.000	18.000		16.000	1.000			0.000										1.000																																													
B3A13	0.03	1	0.485	2003-08-01	2003-08-01	3	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	53.000	104.000		63.000	0.000			41.000										0.000																																													
B3A13	0.03	1	0.485	2003-08-01	2003-08-01	4	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	20.500	96.700		94.000	0.000			2.700										0.000																																													
B3A13	0.03	1	0.485	2003-08-01	2003-08-01	mean	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	30.625	75.175	8.000																																																												
B3A14	0.03	1	0.485	2003-05-01	2003-05-01	1	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.000	123.000	678.300		0.000	0.000	0.500	0.000	0.000	0.000	0.000	0.000	10.700	5.500	0.000	0.000	4.900	0.000	14.400	0.000	0.000	0.000	0.000	4.100	0.000	0.600	0.000	0.000	0.000	0.000	44.000	0.000	3.900	0.000	0.000	0.000	0.000	252.000	0.000	83.000	0.000	0.000	0.000	0.000	0.000	116.000	0.000	0.000	0.000	14.400	0.000	0.000	0.000	0.000	0.100	2.000	0.000	97.000	0.000	0.000	7.900	0.000	16.700	0.600
B3A14	0.03	1	0.485	2003-05-01	2003-05-01	2	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	1.000	64.000	793.800		18.000	0.600	362.000	0.000	0.000	0.100	0.000	18.000	6.000	1.300	3.000	0.000	100.000	0.000	0.800	26.000	0.000	18.300	0.000	1.700	0.300	50.000	0.000	0.000	0.000	0.000	13.000	0.000	8.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	0.000	0.000	0.000	0.000	0.000	25.000	0.000	0.000	0.000	0.400	0.000	90.000	0.000	0.000	0.000	0.000	0.000	0.000	0.300	0.000	44.000	0.000	0.000	4.000
B3A14	0.03	1	0.485	2003-05-01	2003-05-01	3	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	13.000	41.000	704.600		52.000	0.000	7.000	0.000	0.000	0.000	0.000	5.000	135.000	3.000	0.000	0.000	0.000	0.000	96.000	0.000	0.000	2.400	0.000	0.000	0.000	0.300	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	100.000	6.000	0.000	4.000	0.000	41.000	28.000	0.000	0.000	0.000	16.000	0.000	3.500	0.000	0.000	0.000	3.000	0.000	97.000	0.000	0.000	75.000	30.000	0.400	0.000
B3A14	0.03	1	0.485	2003-05-01	2003-05-01	4	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.400	18.000	634.100		4.000	0.000	202.000	4.000	0.000	0.100	0.000	208.000	0.000	2.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	1.900	1.900	0.000	0.000	0.500	0.000	0.000	3.000	0.000	18.000	0.000	0.700	0.000	0.000	0.000	0.000	25.000	0.000	37.000	0.000	0.000	0.000	0.000	0.000	66.000	0.000	0.000	0.000	2.000	0.000	24.000	0.000	0.000	0.000	9.000	0.000	0.000	0.000	0.000	0.000	0.000	2.000	22.000
B3A14	0.03	1	0.485	2003-05-01	2003-05-01	mean	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	3.600	61.500	702.700	1.325																																																												
B3A14	0.03	1	0.485	2003-08-01	2003-08-01	1	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	0.900	20.000	100.800		6.000	0.000	0.000	0.000	0.000	0.000	0.000	0.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0.500	0.000	0.000	0.000	0.000	0.000	0.000	20.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	56.000	0.000	0.000	14.700	0.300	0.000	0.800
B3A14	0.03	1	0.485	2003-08-01	2003-08-01	2	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	2.900	45.000	230.600		27.000	0.000	60.000	0.000	0.000	0.000	0.000	10.900	0.000	0.000	0.000	0.000	0.000	0.100	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.500	0.000	0.000	0.000	0.000	68.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	19.700	0.300	0.000	0.200	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	20.000	0.000	0.000	0.000	0.000	0.000	19.200	4.700	0.000
B3A14	0.03	1	0.485	2003-08-01	2003-08-01	3	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	1.000	67.500	487.200		0.000	0.000	0.000	4.000	0.000	0.000	0.000	68.000	0.000	0.000	0.000	0.000	0.000	0.000	1.700	0.000	0.000	0.000	0.000	3.000	0.000	64.000	0.000	0.000	0.000	0.100	37.000	0.000	9.600	0.000	0.000	0.000	0.000	57.000	0.000	0.000	0.100	0.400	0.000	0.000	0.000	1.000	0.000	0.000	0.000	0.100	0.000	0.000	0.000	110.000	0.000	0.000	0.000	0.000	0.000	0.000	38.000	4.900	7.300	81.000
B3A14	0.03	1	0.485	2003-08-01	2003-08-01	4	mown2	weededALL	AA	seed0	fert0	roof0	agspray0	bgspray0	molgrain0	nemgrain0	ewex0	phyto0	special0	6.600	56.000	551.100		12.000	0.000	167.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.300	0.000	27.000	0.000	0.000	0.100	0.100	0.000	0.500	0.100	0.000	0.000	0.000	0.000	1.000	0.000	0.000	0.000	4.400	0.000	0.000	0.000	0.000	0.000	0.000	0.000	34.000	0.000	0.000	0.000	0.000	120.000	0.000	0.000	0.000	11.000	0.000	0.000	0.000	124.000	0.000	0.100	1.000	41.400	0.000	0.000	1.100	0.000	5.000	0.000
