Year	Sampling #	plot	Ring	CO2 Treatment	Nitrogen Treatment	CountOfSpecies	CountOfGroup	Experiment	monospecies	Monogroup	Water Treatment 	Temp Treatment 	pH
2009	12	127	3	Cenrich	Nenrich	4	2	M					5.5
2009	12	128	3	Cenrich	Namb	9	4	M			H2Oamb		5.3
2009	12	129	3	Cenrich	Namb	4	3	M					5.6
2009	12	130	3	Cenrich	Nenrich	16	4	M					5.3
2009	12	131	3	Cenrich	Namb	9	4	M			H2Oneg		5.9
2009	12	132	3	Cenrich	Nenrich	1	1	M	Schizachyrium scoparium	C-4			5.6
2009	12	133	3	Cenrich	Namb	9	4	M			H2Oamb		5.7
2009	12	134	3	Cenrich	Namb	1	1	M	Koeleria cristata	C-3			5.4
2009	12	135	3	Cenrich	Namb	1	1	M	Lupinus perennis	Legume			5.8
2009	12	136	3	Cenrich	Nenrich	4	1	S		Forb			5.3
2009	12	137	3	Cenrich	Nenrich	1	1	M	Lespedeza capitata	Legume			5
2009	12	138	3	Cenrich	Namb	1	1	M	Poa pratensis	C-3			5.3
2009	12	139	3	Cenrich	Namb	1	1	M	Petalostemum villosum	Legume			4.9
2009	12	140	3	Cenrich	Namb	1	1	M	Andropogon gerardi	C-4			5.4
2009	12	141	3	Cenrich	Nenrich	1	1	M	Lupinus perennis	Legume			5.5
2009	12	142	3	Cenrich	Nenrich	1	1	M	Anemone cylindrica	Forb			4.7
2009	12	143	3	Cenrich	Nenrich	1	1	M	Solidago rigida	Forb			5.6
2009	12	144	3	Cenrich	Nenrich	1	1	M	Agropyron repens	C-3			5.5
2009	12	145	3	Cenrich	Namb	1	1	M	Agropyron repens	C-3			5.4
2009	12	146	3	Cenrich	Namb	1	1	M	Anemone cylindrica	Forb			5.2
2009	12	147	3	Cenrich	Namb	16	4	M					5.6
2009	12	148	3	Cenrich	Namb	4	3	M					5.4
2009	12	149	3	Cenrich	Nenrich	9	4	M			H2Oneg		5.9
2009	12	150	3	Cenrich	Namb	4	1	S		Legume			6
2009	12	151	3	Cenrich	Nenrich	16	4	M					5.8
2009	12	152	3	Cenrich	Namb	4	1	S		C-4			5.7
2009	12	153	3	Cenrich	Namb	1	1	M	Solidago rigida	Forb			5.5
2009	12	154	3	Cenrich	Nenrich	4	4	S					5.6
2009	12	155	3	Cenrich	Namb	4	4	S					5.7
2009	12	156	3	Cenrich	Namb	4	2	M					5.6
2009	12	157	3	Cenrich	Namb	4	1	S		C-3			5.6
2009	12	158	3	Cenrich	Nenrich	1	1	M	Amorpha canescens	Legume			4.9
2009	12	159	3	Cenrich	Namb	1	1	M	Achillea millefolium	Forb			5.3
2009	12	160	3	Cenrich	Nenrich	1	1	M	Asclepias tuberosa	Forb			4.9
2009	12	161	3	Cenrich	Nenrich	9	4	M					5.4
2009	12	162	3	Cenrich	Nenrich	4	3	M					5.5
2009	12	163	3	Cenrich	Namb	16	4	M					6.1
2009	12	164	3	Cenrich	Namb	4	4	M					6.1
2009	12	165	3	Cenrich	Nenrich	9	3	M			H2Oneg		5.9
2009	12	166	3	Cenrich	Nenrich	9	4	M			H2Oamb		5.6
2009	12	167	3	Cenrich	Nenrich	4	3	M					5.5
2009	12	168	3	Cenrich	Nenrich	4	1	S		C-3			5.6
2009	12	169	3	Cenrich	Namb	1	1	M	Amorpha canescens	Legume			5.4
2009	12	170	3	Cenrich	Namb	9	4	M					5.6
2009	12	171	3	Cenrich	Nenrich	9	4	M			H2Oamb		5.5
2009	12	172	3	Cenrich	Namb	4	1	S		Forb			5.2
2009	12	173	3	Cenrich	Namb	16	4	M					5.5
2009	12	174	3	Cenrich	Nenrich	1	1	M	Bromus inermis	C-3			5
2009	12	175	3	Cenrich	Nenrich	16	4	M					6
2009	12	176	3	Cenrich	Nenrich	4	3	M					5.9
2009	12	177	3	Cenrich	Namb	9	4	M			H2Oneg		5.9
2009	12	178	3	Cenrich	Namb	4	3	M					5.7
2009	12	179	3	Cenrich	Namb	16	4	M					5.8
2009	12	180	3	Cenrich	Nenrich	16	4	M					5.6
2009	12	181	3	Cenrich	Nenrich	4	1	S		Legume			5.7
2009	12	182	3	Cenrich	Namb	0	1	M					5
2009	12	183	3	Cenrich	Nenrich	1	1	M	Poa pratensis	C-3			5.1
2009	12	184	4	Camb	Namb	16	4	M					5.8
2009	12	185	4	Camb	Nenrich	9	4	M			H2Oneg		5.4
2009	12	186	4	Camb	Nenrich	9	4	M			H2Oamb		5.9
2009	12	187	4	Camb	Namb	9	4	M					5.8
2009	12	188	4	Camb	Namb	16	4	M					6
2009	12	189	4	Camb	Namb	4	3	M					6.1
2009	12	190	4	Camb	Namb	1	1	M	Lupinus perennis	Legume			5.7
2009	12	191	4	Camb	Namb	4	2	S					5.6
2009	12	192	4	Camb	Namb	1	1	M	Asclepias tuberosa	Forb			5.1
2009	12	193	4	Camb	Nenrich	4	3	M					5.3
2009	12	194	4	Camb	Nenrich	9	4	M			H2Oamb		5.7
2009	12	195	4	Camb	Nenrich	1	1	M	Koeleria cristata	C-3			4.8
2009	12	196	4	Camb	Nenrich	1	1	M	Amorpha canescens	Legume			4.8
2009	12	197	4	Camb	Nenrich	4	2	M					5.4
2009	12	198	4	Camb	Namb	4	3	M					5.6
2009	12	199	4	Camb	Namb	1	1	M	Solidago rigida	Forb			5.6
2009	12	200	4	Camb	Namb	4	1	S		Forb			5.3
2009	12	201	4	Camb	Namb	16	4	M					6.1
2009	12	202	4	Camb	Namb	1	1	M	Bromus inermis	C-3			5.9
2009	12	203	4	Camb	Nenrich	4	4	S					5.7
2009	12	204	4	Camb	Nenrich	1	1	M	Bouteloua gracilis	C-4			5.6
2009	12	205	4	Camb	Nenrich	16	4	M					6
2009	12	206	4	Camb	Nenrich	4	2	M					5.8
2009	12	207	4	Camb	Nenrich	4	1	S		C-4			5.8
2009	12	208	4	Camb	Nenrich	1	1	M	Petalostemum villosum	Legume			5
2009	12	209	4	Camb	Namb	1	1	M	Amorpha canescens	Legume			5.1
2009	12	210	4	Camb	Nenrich	1	1	M	Achillea millefolium	Forb			5.3
2009	12	211	4	Camb	Namb	4	2	M					5.5
2009	12	212	4	Camb	Nenrich	1	1	M	Lupinus perennis	Legume			5.4
2009	12	213	4	Camb	Nenrich	16	4	M					5.8
2009	12	214	4	Camb	Nenrich	4	1	S		Forb			6
2009	12	215	4	Camb	Nenrich	4	1	S		C-3			5.9
2009	12	216	4	Camb	Namb	4	4	S					6.2
2009	12	217	4	Camb	Namb	0	1	M					5.7
2009	12	218	4	Camb	Nenrich	4	4	M					5.7
2009	12	219	4	Camb	Nenrich	1	1	M	Andropogon gerardi	C-4			5.6
2009	12	220	4	Camb	Namb	4	3	M					6.1
2009	12	221	4	Camb	Namb	4	1	S		C-4			5.8
2009	12	222	4	Camb	Namb	16	4	M					6.1
2009	12	223	4	Camb	Namb	1	1	M	Achillea millefolium	Forb			5.9
2009	12	224	4	Camb	Nenrich	9	4	M			H2Oneg		5.8
2009	12	225	4	Camb	Nenrich	1	1	M	Agropyron repens	C-3			5.6
2009	12	226	4	Camb	Namb	9	4	M					6.1
2009	12	227	4	Camb	Namb	1	1	M	Bouteloua gracilis	C-4			5.8
2009	12	228	4	Camb	Namb	1	1	M	Poa pratensis	C-3			5.7
2009	12	229	4	Camb	Namb	1	1	M	Anemone cylindrica	Forb			5.3
2009	12	230	4	Camb	Namb	9	4	M			H2Oneg		5.6
2009	12	231	4	Camb	Namb	1	1	M	Schizachyrium scoparium	C-4			5.6
2009	12	232	4	Camb	Nenrich	9	4	M			H2Oamb		5.8
2009	12	233	4	Camb	Namb	9	4	M			H2Oamb		6
2009	12	234	4	Camb	Nenrich	16	4	M					5.8
2009	12	235	4	Camb	Namb	1	1	M	Agropyron repens	C-3			5.7
2009	12	236	4	Camb	Nenrich	16	4	M					5.9
2009	12	237	4	Camb	Nenrich	1	1	M	Anemone cylindrica	Forb			4.7
2009	12	238	4	Camb	Nenrich	4	4	M					5.5
2009	12	239	4	Camb	Namb	4	3	M					5.9
2009	12	240	4	Camb	Nenrich	4	1	S		Legume			5.8
2009	12	241	4	Camb	Nenrich	1	1	M	Lespedeza capitata	Legume			5.1
2009	12	242	4	Camb	Namb	4	1	S		Legume			5.7
2009	12	243	4	Camb	Namb	9	3	M			H2Oneg		6
2009	12	244	4	Camb	Namb	4	1	S		C-3			5.9
2009	12	245	5	Cenrich	Nenrich	9	4	M			H2Oneg		6.4
2009	12	246	5	Cenrich	Nenrich	1	1	M	Poa pratensis	C-3			5.3
2009	12	247	5	Cenrich	Nenrich	4	1	S		C-4			5.2
2009	12	248	5	Cenrich	Namb	1	1	M	Asclepias tuberosa	Forb			5.2
2009	12	249	5	Cenrich	Nenrich	4	2	M					5.4
2009	12	250	5	Cenrich	Namb	16	4	M					5.9
2009	12	251	5	Cenrich	Nenrich	1	1	M	Andropogon gerardi	C-4			5.4
2009	12	252	5	Cenrich	Namb	1	1	M	Andropogon gerardi	C-4			5.3
2009	12	253	5	Cenrich	Nenrich	16	4	M					5.7
2009	12	254	5	Cenrich	Namb	1	1	M	Schizachyrium scoparium	C-4			5.5
2009	12	255	5	Cenrich	Namb	4	3	M					5.7
2009	12	256	5	Cenrich	Nenrich	1	1	M	Lespedeza capitata	Legume			4.8
2009	12	257	5	Cenrich	Namb	1	1	M	Achillea millefolium	Forb			5.2
2009	12	258	5	Cenrich	Nenrich	4	4	M					5.4
2009	12	259	5	Cenrich	Nenrich	4	3	M					5.5
2009	12	260	5	Cenrich	Nenrich	1	1	M	Koeleria cristata	C-3			5
2009	12	261	5	Cenrich	Namb	1	1	M	Koeleria cristata	C-3			5.1
2009	12	262	5	Cenrich	Nenrich	1	1	M	Lupinus perennis	Legume			5
2009	12	263	5	Cenrich	Namb	1	1	M	Bouteloua gracilis	C-4			5.6
2009	12	264	5	Cenrich	Namb	9	4	M			H2Oneg		5.8
2009	12	265	5	Cenrich	Nenrich	1	1	M	Bouteloua gracilis	C-4			5.6
2009	12	266	5	Cenrich	Namb	1	1	M	Bromus inermis	C-3			5.5
2009	12	267	5	Cenrich	Nenrich	16	4	M					6
2009	12	268	5	Cenrich	Namb	4	1	S		C-3			5.6
2009	12	269	5	Cenrich	Namb	4	1	S		Legume			5.5
2009	12	270	5	Cenrich	Namb	16	4	M					6.1
2009	12	271	5	Cenrich	Nenrich	1	1	M	Anemone cylindrica	Forb			4.6
2009	12	272	5	Cenrich	Namb	16	4	M					5.8
2009	12	273	5	Cenrich	Nenrich	1	1	M	Sorghastrum nutans	C-4			5.7
2009	12	274	5	Cenrich	Namb	9	3	M			H2Oamb		5.9
2009	12	275	5	Cenrich	Nenrich	16	4	M					5.7
2009	12	276	5	Cenrich	Nenrich	1	1	M	Achillea millefolium	Forb			5.2
2009	12	277	5	Cenrich	Namb	1	1	M	Sorghastrum nutans	C-4			5.4
2009	12	278	5	Cenrich	Namb	9	4	M			H2Oneg		5.5
2009	12	279	5	Cenrich	Namb	1	1	M	Amorpha canescens	Legume			5
2009	12	280	5	Cenrich	Nenrich	9	4	M			H2Oamb		5.4
2009	12	281	5	Cenrich	Namb	4	4	M					5.4
2009	12	282	5	Cenrich	Nenrich	9	4	M			H2Oamb		5.3
2009	12	283	5	Cenrich	Namb	16	4	M					5.9
2009	12	284	5	Cenrich	Nenrich	0	1	M					4.7
2009	12	285	5	Cenrich	Nenrich	1	1	M	Petalostemum villosum	Legume			4.7
2009	12	286	5	Cenrich	Nenrich	4	4	S					5.3
2009	12	287	5	Cenrich	Nenrich	4	1	S		C-3			5.4
2009	12	288	5	Cenrich	Namb	4	4	M					5.9
2009	12	289	5	Cenrich	Namb	0	1	M					4.7
2009	12	290	5	Cenrich	Nenrich	4	3	M					5.2
2009	12	291	5	Cenrich	Namb	4	4	S					5.7
2009	12	292	5	Cenrich	Nenrich	4	4	M					5.7
2009	12	293	5	Cenrich	Nenrich	9	4	M			H2Oneg		5.5
2009	12	294	5	Cenrich	Nenrich	9	4	M					5.4
2009	12	295	5	Cenrich	Namb	1	1	M	Petalostemum villosum	Legume			4.9
2009	12	296	5	Cenrich	Nenrich	4	1	S		Forb			4.9
2009	12	297	5	Cenrich	Namb	4	2	M					5.5
2009	12	298	5	Cenrich	Nenrich	4	1	S		Legume			5.6
2009	12	299	5	Cenrich	Namb	9	4	M			H2Oamb		5.5
2009	12	300	5	Cenrich	Namb	9	4	M					6.1
2009	12	301	5	Cenrich	Nenrich	16	4	M					5.9
2009	12	302	5	Cenrich	Namb	4	1	S		Forb			5.7
2009	12	303	5	Cenrich	Namb	4	1	S		C-4			5.7
2009	12	304	5	Cenrich	Namb	1	1	M	Lespedeza capitata	Legume			5.2
2009	12	305	5	Cenrich	Namb	4	2	M					5.1
2009	12	306	6	Camb	Namb	16	4	M					5.6
2009	12	307	6	Camb	Nenrich	16	4	M					5.8
2009	12	308	6	Camb	Namb	9	4	M			H2Oneg		6
2009	12	309	6	Camb	Namb	4	3	M					5.8
2009	12	310	6	Camb	Nenrich	1	1	M	Koeleria cristata	C-3			5.1
2009	12	311	6	Camb	Nenrich	16	4	M					6.1
2009	12	312	6	Camb	Namb	9	4	M					5.9
2009	12	313	6	Camb	Namb	4	1	S		Forb			5.7
2009	12	314	6	Camb	Namb	1	1	M	Solidago rigida	Forb			5.8
2009	12	315	6	Camb	Namb	4	1	S		C-4			5.7
2009	12	316	6	Camb	Nenrich	1	1	M	Amorpha canescens	Legume			4.9
2009	12	317	6	Camb	Nenrich	4	2	M					5.4
2009	12	318	6	Camb	Nenrich	1	1	M	Lespedeza capitata	Legume			4.9
2009	12	319	6	Camb	Nenrich	4	3	M					6.1
2009	12	320	6	Camb	Namb	9	4	M			H2Oamb		5.9
2009	12	321	6	Camb	Nenrich	16	4	M					5.8
2009	12	322	6	Camb	Namb	1	1	M	Lespedeza capitata	Legume			5.6
2009	12	323	6	Camb	Namb	1	1	M	Bouteloua gracilis	C-4			5.6
2009	12	324	6	Camb	Nenrich	9	4	M			H2Oamb		5.4
2009	12	325	6	Camb	Namb	4	3	M					5.4
2009	12	326	6	Camb	Nenrich	4	4	S					5.5
2009	12	327	6	Camb	Nenrich	1	1	M	Anemone cylindrica	Forb			4.6
2009	12	328	6	Camb	Nenrich	4	3	M					5.7
2009	12	329	6	Camb	Namb	1	1	M	Asclepias tuberosa	Forb			5.3
2009	12	330	6	Camb	Namb	1	1	M	Amorpha canescens	Legume			5
2009	12	331	6	Camb	Namb	1	1	M	Sorghastrum nutans	C-4			5.3
2009	12	332	6	Camb	Namb	4	4	M					5.2
2009	12	333	6	Camb	Nenrich	1	1	M	Poa pratensis	C-3			5.4
2009	12	334	6	Camb	Namb	4	3	M					5.5
2009	12	335	6	Camb	Nenrich	9	4	M					5.8
2009	12	336	6	Camb	Namb	1	1	M	Koeleria cristata	C-3			5.6
2009	12	337	6	Camb	Namb	4	2	S					5.4
2009	12	338	6	Camb	Nenrich	1	1	M	Solidago rigida	Forb			6.8
2009	12	339	6	Camb	Namb	1	1	M	Achillea millefolium	Forb			5.8
2009	12	340	6	Camb	Nenrich	4	1	S		C-3			5.5
2009	12	341	6	Camb	Nenrich	9	4	M			H2Oneg		5.8
2009	12	342	6	Camb	Nenrich	1	1	M	Asclepias tuberosa	Forb			5.1
2009	12	343	6	Camb	Namb	1	1	M	Andropogon gerardi	C-4			5.5
2009	12	344	6	Camb	Namb	16	4	M					6
2009	12	345	6	Camb	Namb	1	1	M	Schizachyrium scoparium	C-4			5.8
2009	12	346	6	Camb	Namb	4	4	M					5.8
2009	12	347	6	Camb	Namb	1	1	M	Petalostemum villosum	Legume			5.7
2009	12	348	6	Camb	Nenrich	4	1	S		C-4			5.4
2009	12	349	6	Camb	Nenrich	1	1	M	Schizachyrium scoparium	C-4			5.3
2009	12	350	6	Camb	Nenrich	4	1	S		Legume			4.9
2009	12	351	6	Camb	Nenrich	4	1	S		Forb			5.5
2009	12	352	6	Camb	Nenrich	1	1	M	Bromus inermis	C-3			5.3
2009	12	353	6	Camb	Nenrich	4	3	M					5.7
2009	12	354	6	Camb	Nenrich	16	4	M					6
2009	12	355	6	Camb	Namb	16	4	M					6.1
2009	12	356	6	Camb	Namb	9	4	M			H2Oneg		5.9
2009	12	357	6	Camb	Nenrich	9	4	M			H2Oamb		6.1
2009	12	358	6	Camb	Namb	16	4	M					6
2009	12	359	6	Camb	Namb	4	4	S					5.9
2009	12	360	6	Camb	Nenrich	9	4	M			H2Oneg		6.3
2009	12	361	6	Camb	Namb	9	4	M			H2Oamb		6
2009	12	362	6	Camb	Nenrich	1	1	M	Sorghastrum nutans	C-4			5.6
2009	12	363	6	Camb	Namb	4	1	S		Legume			5.6
2009	12	364	6	Camb	Namb	4	1	S		C-3			5.5
2009	12	365	6	Camb	Nenrich	4	2	M					5.4
2009	12	366	6	Camb	Nenrich	1	1	M	Achillea millefolium	Forb			5.1
2009	12	367	2	Camb	Namb	0	1	M					5.2
2009	12	368	3	Cenrich	Nenrich	0	1	M					4.8
2009	12	369	4	Camb	Nenrich	0	1	M					5
2009	12	370	6	Camb	Namb	0	1	M					4.8
2009	12	371	6	Camb	Nenrich	0	1	M					4.6
2010	13	1	1	Cenrich	Namb	4	2	M					6
2010	13	2	1	Cenrich	Namb	1	1	M	Bouteloua gracilis	C-4			6.1
2010	13	3	1	Cenrich	Nenrich	4	1	S		Legume			5
2010	13	4	1	Cenrich	Namb	4	3	M					6.2
2010	13	5	1	Cenrich	Namb	1	1	M	Asclepias tuberosa	Forb			6.1
2010	13	6	1	Cenrich	Namb	4	1	S		C-4			5.8
2010	13	7	1	Cenrich	Namb	9	4	M			H2Oneg		6.6
2010	13	8	1	Cenrich	Nenrich	1	1	M	Schizachyrium scoparium	C-4			5.8
2010	13	9	1	Cenrich	Namb	4	1	S		C-3			5.9
2010	13	10	1	Cenrich	Nenrich	4	3	M					6
2010	13	11	1	Cenrich	Nenrich	9	4	M			H2Oamb		6.4
2010	13	12	1	Cenrich	Nenrich	9	4	M					5.9
2010	13	13	1	Cenrich	Nenrich	16	4	M					6.8
2010	13	14	1	Cenrich	Namb	4	4	S					6.5
2010	13	15	1	Cenrich	Namb	4	3	M					6.8
2010	13	16	1	Cenrich	Namb	9	4	M					6.9
2010	13	17	1	Cenrich	Namb	9	4	M			H2Oneg		6.4
2010	13	18	1	Cenrich	Nenrich	1	1	M	Amorpha canescens	Legume			4.8
2010	13	19	1	Cenrich	Namb	4	3	M					6.1
2010	13	20	1	Cenrich	Nenrich	4	1	S		Forb			7.6
2010	13	21	1	Cenrich	Nenrich	9	4	M			H2Oamb		6
2010	13	22	1	Cenrich	Nenrich	1	1	M	Bromus inermis	C-3			5.3
2010	13	23	1	Cenrich	Namb	16	4	M					6.7
2010	13	24	1	Cenrich	Namb	1	1	M	Agropyron repens	C-3			6.1
2010	13	25	1	Cenrich	Nenrich	0	1	M					4.9
2010	13	26	1	Cenrich	Namb	9	4	M			H2Oamb		6.7
2010	13	27	1	Cenrich	Namb	4	1	S		Forb			7.2
2010	13	28	1	Cenrich	Namb	4	2	M					6
2010	13	29	1	Cenrich	Nenrich	4	2	M					5.7
2010	13	30	1	Cenrich	Nenrich	16	4	M					6.8
2010	13	31	1	Cenrich	Nenrich	1	1	M	Asclepias tuberosa	Forb			4.9
2010	13	32	1	Cenrich	Nenrich	1	1	M	Bouteloua gracilis	C-4			5.7
2010	13	33	1	Cenrich	Namb	16	4	M					6.8
2010	13	34	1	Cenrich	Nenrich	9	4	M			H2Oneg		6.6
2010	13	35	1	Cenrich	Namb	1	1	M	Lespedeza capitata	Legume			6.3
2010	13	36	1	Cenrich	Nenrich	1	1	M	Agropyron repens	C-3			5.5
2010	13	37	1	Cenrich	Nenrich	1	1	M	Petalostemum villosum	Legume			5.8
2010	13	38	1	Cenrich	Nenrich	4	2	M					6.7
2010	13	39	1	Cenrich	Namb	1	1	M	Bromus inermis	C-3			6.1
2010	13	40	1	Cenrich	Namb	1	1	M	Poa pratensis	C-3			6.2
2010	13	41	1	Cenrich	Nenrich	4	1	S		C-3			6.4
2010	13	42	1	Cenrich	Namb	1	1	M	Solidago rigida	Forb			6.4
2010	13	43	1	Cenrich	Nenrich	16	4	M					6.9
2010	13	44	1	Cenrich	Nenrich	4	3	M					6.2
2010	13	45	1	Cenrich	Namb	16	4	M					6.5
2010	13	46	1	Cenrich	Namb	1	1	M	Anemone cylindrica	Forb			5.8
2010	13	47	1	Cenrich	Nenrich	1	1	M	Koeleria cristata	C-3			5.5
2010	13	48	1	Cenrich	Namb	9	4	M			H2Oamb		6.9
2010	13	49	1	Cenrich	Nenrich	1	1	M	Achillea millefolium	Forb			6.4
2010	13	50	1	Cenrich	Nenrich	9	4	M			H2Oneg		6.9
2010	13	51	1	Cenrich	Namb	16	4	M					6.2
2010	13	52	1	Cenrich	Nenrich	16	4	M					7
2010	13	53	1	Cenrich	Nenrich	1	1	M	Solidago rigida	Forb			6.6
2010	13	54	1	Cenrich	Nenrich	4	1	S		C-4			6.4
2010	13	55	1	Cenrich	Namb	1	1	M	Lupinus perennis	Legume			6.1
2010	13	56	1	Cenrich	Namb	4	1	S		Legume			6.3
2010	13	57	1	Cenrich	Namb	1	1	M	Schizachyrium scoparium	C-4			6.5
2010	13	58	1	Cenrich	Nenrich	4	3	M					6.7
2010	13	59	1	Cenrich	Nenrich	4	4	S					6.9
2010	13	60	1	Cenrich	Nenrich	1	1	M	Andropogon gerardi	C-4			5.6
2010	13	61	1	Cenrich	Namb	0	1	M					5.1
2010	13	62	2	Camb	Namb	4	4	S					5.7
2010	13	63	2	Camb	Namb	4	3	M					5.5
2010	13	64	2	Camb	Nenrich	16	4	M					6.3
2010	13	65	2	Camb	Nenrich	9	4	M					6.6
2010	13	66	2	Camb	Nenrich	9	4	M			H2Oneg		6.7
2010	13	67	2	Camb	Namb	16	4	M					6.4
2010	13	68	2	Camb	Nenrich	1	1	M	Schizachyrium scoparium	C-4			5.5
2010	13	69	2	Camb	Namb	16	4	M					6.5
2010	13	70	2	Camb	Namb	1	1	M	Andropogon gerardi	C-4			5.3
2010	13	71	2	Camb	Nenrich	1	1	M	Sorghastrum nutans	C-4			5.1
2010	13	72	2	Camb	Nenrich	1	1	M	Petalostemum villosum	Legume			4.7
2010	13	73	2	Camb	Nenrich	0	1	M					4.4
2010	13	74	2	Camb	Nenrich	4	1	S		Legume			4.9
2010	13	75	2	Camb	Nenrich	4	3	M					5.1
2010	13	76	2	Camb	Nenrich	4	1	S		C-4			4.8
2010	13	77	2	Camb	Namb	1	1	M	Anemone cylindrica	Forb			4.7
2010	13	78	2	Camb	Namb	4	2	M					5.9
2010	13	79	2	Camb	Nenrich	4	3	M					5.4
2010	13	80	2	Camb	Namb	4	1	S		C-3			5.6
2010	13	81	2	Camb	Nenrich	1	1	M	Bouteloua gracilis	C-4			5.4
2010	13	82	2	Camb	Namb	4	3	M					5.5
2010	13	83	2	Camb	Namb	9	4	M			H2Oamb		5.9
2010	13	84	2	Camb	Nenrich	9	4	M			H2Oamb		6.4
2010	13	85	2	Camb	Nenrich	4	2	S					5.2
2010	13	86	2	Camb	Nenrich	4	3	M					5.8
2010	13	87	2	Camb	Namb	9	4	M			H2Oneg		6.2
2010	13	88	2	Camb	Nenrich	4	4	S					4.8
2010	13	89	2	Camb	Namb	4	1	S		Forb			5.7
2010	13	90	2	Camb	Namb	1	1	M	Sorghastrum nutans	C-4			5.3
2010	13	91	2	Camb	Nenrich	4	3	M					6
2010	13	92	2	Camb	Namb	9	4	M			H2Oneg		5.8
2010	13	93	2	Camb	Namb	4	1	S		Legume			5.7
2010	13	94	2	Camb	Nenrich	1	1	M	Asclepias tuberosa	Forb			4.4
2010	13	95	2	Camb	Nenrich	4	1	S		Forb			5.5
2010	13	96	2	Camb	Nenrich	1	1	M	Lupinus perennis	Legume			5
2010	13	97	2	Camb	Nenrich	9	4	M					4.9
2010	13	98	2	Camb	Nenrich	4	1	S		C-3			5.3
2010	13	99	2	Camb	Nenrich	1	1	M	Solidago rigida	Forb			5.5
2010	13	100	2	Camb	Namb	1	1	M	Lupinus perennis	Legume			5.8
2010	13	101	2	Camb	Nenrich	1	1	M	Andropogon gerardi	C-4			5.6
2010	13	102	2	Camb	Namb	1	1	M	Petalostemum villosum	Legume			5.1
2010	13	103	2	Camb	Nenrich	1	1	M	Bromus inermis	C-3			5.5
2010	13	104	2	Camb	Namb	16	4	M					6.1
2010	13	105	2	Camb	Namb	4	1	S		C-4			5.3
2010	13	106	2	Camb	Namb	9	4	M			H2Oamb		6.1
2010	13	107	2	Camb	Namb	16	4	M					6.1
2010	13	108	2	Camb	Nenrich	16	4	M					6.3
2010	13	109	2	Camb	Namb	1	1	M	Bromus inermis	C-3			5.5
2010	13	110	2	Camb	Nenrich	16	4	M					5.8
2010	13	111	2	Camb	Namb	1	1	M	Agropyron repens	C-3			5.4
2010	13	112	2	Camb	Nenrich	1	1	M	Agropyron repens	C-3			5.4
2010	13	113	2	Camb	Nenrich	1	1	M	Poa pratensis	C-3			5.1
2010	13	114	2	Camb	Nenrich	4	3	M					5.4
2010	13	115	2	Camb	Namb	1	1	M	Poa pratensis	C-3			5.7
2010	13	116	2	Camb	Namb	1	1	M	Lespedeza capitata	Legume			5.3
2010	13	117	2	Camb	Nenrich	9	3	M			H2Oneg		5.6
2010	13	118	2	Camb	Nenrich	16	4	M					5.8
2010	13	119	2	Camb	Namb	9	4	M			H2Oamb		5.9
2010	13	120	2	Camb	Namb	4	3	M					5.7
2010	13	121	2	Camb	Namb	4	2	M					5.6
2010	13	122	2	Camb	Namb	1	1	M	Koeleria cristata	C-3			5.4
2010	13	123	3	Cenrich	Nenrich	1	1	M	Sorghastrum nutans	C-4			4.9
2010	13	124	3	Cenrich	Nenrich	4	1	S		C-4			5.2
2010	13	125	3	Cenrich	Nenrich	4	2	M					5.4
2010	13	126	3	Cenrich	Namb	1	1	M	Sorghastrum nutans	C-4			5.6
2010	13	127	3	Cenrich	Nenrich	4	2	M					5.3
2010	13	128	3	Cenrich	Namb	9	4	M			H2Oamb		5.7
2010	13	129	3	Cenrich	Namb	4	3	M					5.4
2010	13	130	3	Cenrich	Nenrich	16	4	M					6.3
2010	13	131	3	Cenrich	Namb	9	4	M			H2Oneg		6.2
2010	13	132	3	Cenrich	Nenrich	1	1	M	Schizachyrium scoparium	C-4			4.6
2010	13	133	3	Cenrich	Namb	9	4	M			H2Oamb		5.9
2010	13	134	3	Cenrich	Namb	1	1	M	Koeleria cristata	C-3			5.2
2010	13	135	3	Cenrich	Namb	1	1	M	Lupinus perennis	Legume			5.4
2010	13	136	3	Cenrich	Nenrich	4	1	S		Forb			5.9
2010	13	137	3	Cenrich	Nenrich	1	1	M	Lespedeza capitata	Legume			4.5
2010	13	138	3	Cenrich	Namb	1	1	M	Poa pratensis	C-3			5.2
2010	13	139	3	Cenrich	Namb	1	1	M	Petalostemum villosum	Legume			5.2
2010	13	140	3	Cenrich	Namb	1	1	M	Andropogon gerardi	C-4			6.1
2010	13	141	3	Cenrich	Nenrich	1	1	M	Lupinus perennis	Legume			5.3
2010	13	142	3	Cenrich	Nenrich	1	1	M	Anemone cylindrica	Forb			4.6
2010	13	143	3	Cenrich	Nenrich	1	1	M	Solidago rigida	Forb			5.7
2010	13	144	3	Cenrich	Nenrich	1	1	M	Agropyron repens	C-3			5.3
2010	13	145	3	Cenrich	Namb	1	1	M	Agropyron repens	C-3			5.4
2010	13	146	3	Cenrich	Namb	1	1	M	Anemone cylindrica	Forb			4.8
2010	13	147	3	Cenrich	Namb	16	4	M					6
2010	13	148	3	Cenrich	Namb	4	3	M					5.3
2010	13	149	3	Cenrich	Nenrich	9	4	M			H2Oneg		6.4
2010	13	150	3	Cenrich	Namb	4	1	S		Legume			6.4
