538_Reich_et_al-2016-mre141_Nitrogen_mineralization_rate,Date,Plot,Ring,CO2 Treatment,Nitrogen Treatment,CountOfSpecies,CountOfGroup,Experiment,monospecies,Monogroup,Water Treatment ,Temp Treatment ,Depth,Sub Sample,Mass (g/m2)
2,8/11/1998,76,2,Camb,Nenrich,4,1,S,,C-4,,,0-20,Coarse,0
2,8/11/1998,76,2,Camb,Nenrich,4,1,S,,C-4,,,0-20,Crowns,47.72
2,8/11/1998,76,2,Camb,Nenrich,4,1,S,,C-4,,,0-20,Fine,250.11
2,8/11/1998,77,2,Camb,Namb,1,1,M,Anemone cylindrica,Forb,,,0-20,Coarse,0
2,8/11/1998,77,2,Camb,Namb,1,1,M,Anemone cylindrica,Forb,,,0-20,Crowns,31.26
2,8/11/1998,77,2,Camb,Namb,1,1,M,Anemone cylindrica,Forb,,,0-20,Fine,16.45
2,8/11/1998,77,2,Camb,Namb,1,1,M,Anemone cylindrica,Forb,,,0-20,Fine,174.42
2,8/11/1998,78,2,Camb,Namb,4,2,M,,,,,0-20,Coarse,82.27
2,8/11/1998,78,2,Camb,Namb,4,2,M,,,,,0-20,Crowns,95.44
2,8/11/1998,78,2,Camb,Namb,4,2,M,,,,,0-20,Fine,503.5
2,8/11/1998,79,2,Camb,Nenrich,4,3,M,,,,,0-20,Coarse,261.62
2,8/11/1998,79,2,Camb,Nenrich,4,3,M,,,,,0-20,Crowns,31.26
2,8/11/1998,79,2,Camb,Nenrich,4,3,M,,,,,0-20,Fine,620.33
2,8/11/1998,80,2,Camb,Namb,4,1,S,,C-3,,,0-20,Coarse,97.08
2,8/11/1998,80,2,Camb,Namb,4,1,S,,C-3,,,0-20,Crowns,46.07
2,8/11/1998,80,2,Camb,Namb,4,1,S,,C-3,,,0-20,Fine,620.33
2,8/11/1998,81,2,Camb,Nenrich,1,1,M,Bouteloua gracilis,C-4,,,0-20,Coarse,0
2,8/11/1998,81,2,Camb,Nenrich,1,1,M,Bouteloua gracilis,C-4,,,0-20,Crowns,120.12
2,8/11/1998,81,2,Camb,Nenrich,1,1,M,Bouteloua gracilis,C-4,,,0-20,Fine,23.04
2,8/11/1998,81,2,Camb,Nenrich,1,1,M,Bouteloua gracilis,C-4,,,0-20,Fine,421.23
2,8/11/1998,82,2,Camb,Namb,4,3,M,,,,,0-20,Coarse,1.65
2,8/11/1998,82,2,Camb,Namb,4,3,M,,,,,0-20,Crowns,67.46
2,8/11/1998,82,2,Camb,Namb,4,3,M,,,,,0-20,Fine,775
2,8/11/1998,83,2,Camb,Namb,9,4,M,,,,,0-20,Coarse,213.91
2,8/11/1998,83,2,Camb,Namb,9,4,M,,,,,0-20,Crowns,80.63
2,8/11/1998,83,2,Camb,Namb,9,4,M,,,,,0-20,Fine,811.2
2,8/11/1998,84,2,Camb,Nenrich,9,4,M,,,,,0-20,Coarse,85.56
2,8/11/1998,84,2,Camb,Nenrich,9,4,M,,,,,0-20,Crowns,115.18
2,8/11/1998,84,2,Camb,Nenrich,9,4,M,,,,,0-20,Fine,506.8
2,8/11/1998,85,2,Camb,Nenrich,4,2,S,,,,,0-20,Coarse,6.58
2,8/11/1998,85,2,Camb,Nenrich,4,2,S,,,,,0-20,Crowns,143.15
2,8/11/1998,85,2,Camb,Nenrich,4,2,S,,,,,0-20,Fine,449.2
2,8/11/1998,86,2,Camb,Nenrich,4,3,M,,,,,0-20,Coarse,72.4
2,8/11/1998,86,2,Camb,Nenrich,4,3,M,,,,,0-20,Crowns,162.9
2,8/11/1998,86,2,Camb,Nenrich,4,3,M,,,,,0-20,Fine,847.4
2,8/11/1998,87,2,Camb,Namb,9,4,M,,,,,0-20,Coarse,215.55
2,8/11/1998,87,2,Camb,Namb,9,4,M,,,,,0-20,Crowns,52.65
2,8/11/1998,87,2,Camb,Namb,9,4,M,,,,,0-20,Fine,751.97
2,8/11/1998,88,2,Camb,Nenrich,4,4,S,,,,,0-20,Coarse,182.64
2,8/11/1998,88,2,Camb,Nenrich,4,4,S,,,,,0-20,Crowns,23.04
2,8/11/1998,88,2,Camb,Nenrich,4,4,S,,,,,0-20,Fine,751.97
2,8/11/1998,89,2,Camb,Namb,4,1,S,,Forb,,,0-20,Coarse,141.51
2,8/11/1998,89,2,Camb,Namb,4,1,S,,Forb,,,0-20,Crowns,77.34
2,8/11/1998,89,2,Camb,Namb,4,1,S,,Forb,,,0-20,Fine,862.21
2,8/11/1998,90,2,Camb,Namb,1,1,M,Sorghastrum nutans,C-4,,,0-20,Coarse,54.3
2,8/11/1998,90,2,Camb,Namb,1,1,M,Sorghastrum nutans,C-4,,,0-20,Crowns,24.68
2,8/11/1998,90,2,Camb,Namb,1,1,M,Sorghastrum nutans,C-4,,,0-20,Fine,9.87
2,8/11/1998,90,2,Camb,Namb,1,1,M,Sorghastrum nutans,C-4,,,0-20,Fine,465.66
2,8/11/1998,91,2,Camb,Nenrich,4,3,M,,,,,0-20,Coarse,97.08
2,8/11/1998,91,2,Camb,Nenrich,4,3,M,,,,,0-20,Crowns,92.14
2,8/11/1998,91,2,Camb,Nenrich,4,3,M,,,,,0-20,Fine,796.39
2,8/11/1998,92,2,Camb,Namb,9,4,M,,,,,0-20,Coarse,29.62
2,8/11/1998,92,2,Camb,Namb,9,4,M,,,,,0-20,Crowns,57.59
2,8/11/1998,92,2,Camb,Namb,9,4,M,,,,,0-20,Fine,779.94
2,8/11/1998,93,2,Camb,Namb,4,1,S,,Legume,,,0-20,Coarse,1.65
2,8/11/1998,93,2,Camb,Namb,4,1,S,,Legume,,,0-20,Crowns,1.65
2,8/11/1998,93,2,Camb,Namb,4,1,S,,Legume,,,0-20,Fine,111.89
2,8/11/1998,94,2,Camb,Nenrich,1,1,M,Asclepias tuberosa,Forb,,,0-20,Coarse,0
2,8/11/1998,94,2,Camb,Nenrich,1,1,M,Asclepias tuberosa,Forb,,,0-20,Crowns,0
2,8/11/1998,94,2,Camb,Nenrich,1,1,M,Asclepias tuberosa,Forb,,,0-20,Fine,9.87
2,8/11/1998,94,2,Camb,Nenrich,1,1,M,Asclepias tuberosa,Forb,,,0-20,Fine,227.07
2,8/11/1998,95,2,Camb,Nenrich,4,1,S,,Forb,,,0-20,Coarse,185.93
2,8/11/1998,95,2,Camb,Nenrich,4,1,S,,Forb,,,0-20,Crowns,47.72
2,8/11/1998,95,2,Camb,Nenrich,4,1,S,,Forb,,,0-20,Fine,1016.88
2,8/11/1998,96,2,Camb,Nenrich,1,1,M,Lupinus perennis,Legume,,,0-20,Coarse,29.62
2,8/11/1998,96,2,Camb,Nenrich,1,1,M,Lupinus perennis,Legume,,,0-20,Crowns,0
2,8/11/1998,96,2,Camb,Nenrich,1,1,M,Lupinus perennis,Legume,,,0-20,Fine,23.04
2,8/11/1998,96,2,Camb,Nenrich,1,1,M,Lupinus perennis,Legume,,,0-20,Fine,97.08
2,8/11/1998,97,2,Camb,Nenrich,9,4,M,,,,,0-20,Coarse,103.66
2,8/11/1998,97,2,Camb,Nenrich,9,4,M,,,,,0-20,Crowns,54.3
2,8/11/1998,97,2,Camb,Nenrich,9,4,M,,,,,0-20,Fine,845.76
2,8/11/1998,98,2,Camb,Nenrich,4,1,S,,C-3,,,0-20,Coarse,291.24
2,8/11/1998,98,2,Camb,Nenrich,4,1,S,,C-3,,,0-20,Crowns,70.75
2,8/11/1998,98,2,Camb,Nenrich,4,1,S,,C-3,,,0-20,Fine,738.8
2,8/11/1998,99,2,Camb,Nenrich,1,1,M,Solidago rigida,Forb,,,0-20,Coarse,0
2,8/11/1998,99,2,Camb,Nenrich,1,1,M,Solidago rigida,Forb,,,0-20,Crowns,166.19
2,8/11/1998,99,2,Camb,Nenrich,1,1,M,Solidago rigida,Forb,,,0-20,Fine,18.1
2,8/11/1998,99,2,Camb,Nenrich,1,1,M,Solidago rigida,Forb,,,0-20,Fine,694.38
2,8/11/1998,100,2,Camb,Namb,1,1,M,Lupinus perennis,Legume,,,0-20,Coarse,153.03
2,8/11/1998,100,2,Camb,Namb,1,1,M,Lupinus perennis,Legume,,,0-20,Crowns,67.46
2,8/11/1998,100,2,Camb,Namb,1,1,M,Lupinus perennis,Legume,,,0-20,Fine,14.81
2,8/11/1998,100,2,Camb,Namb,1,1,M,Lupinus perennis,Legume,,,0-20,Fine,192.52
2,8/11/1998,101,2,Camb,Nenrich,1,1,M,Andropogon gerardi,C-4,,,0-20,Coarse,0
2,8/11/1998,101,2,Camb,Nenrich,1,1,M,Andropogon gerardi,C-4,,,0-20,Crowns,97.08
2,8/11/1998,101,2,Camb,Nenrich,1,1,M,Andropogon gerardi,C-4,,,0-20,Fine,13.16
2,8/11/1998,101,2,Camb,Nenrich,1,1,M,Andropogon gerardi,C-4,,,0-20,Fine,388.32
2,8/11/1998,102,2,Camb,Namb,1,1,M,Petalostemum villosum,Legume,,,0-20,Coarse,47.72
2,8/11/1998,102,2,Camb,Namb,1,1,M,Petalostemum villosum,Legume,,,0-20,Crowns,0
2,8/11/1998,102,2,Camb,Namb,1,1,M,Petalostemum villosum,Legume,,,0-20,Fine,18.1
2,8/11/1998,102,2,Camb,Namb,1,1,M,Petalostemum villosum,Legume,,,0-20,Fine,88.85
2,8/11/1998,103,2,Camb,Nenrich,1,1,M,Bromus inermis,C-3,,,0-20,Coarse,95.44
2,8/11/1998,103,2,Camb,Nenrich,1,1,M,Bromus inermis,C-3,,,0-20,Crowns,16.45
2,8/11/1998,103,2,Camb,Nenrich,1,1,M,Bromus inermis,C-3,,,0-20,Fine,23.04
2,8/11/1998,103,2,Camb,Nenrich,1,1,M,Bromus inermis,C-3,,,0-20,Fine,669.69
2,8/11/1998,104,2,Camb,Namb,16,4,M,,,,,0-20,Coarse,136.57
2,8/11/1998,104,2,Camb,Namb,16,4,M,,,,,0-20,Crowns,90.5
2,8/11/1998,104,2,Camb,Namb,16,4,M,,,,,0-20,Fine,26.33
2,8/11/1998,104,2,Camb,Namb,16,4,M,,,,,0-20,Fine,465.66
2,8/11/1998,105,2,Camb,Namb,4,1,S,,C-4,,,0-20,Coarse,0
2,8/11/1998,105,2,Camb,Namb,4,1,S,,C-4,,,0-20,Crowns,139.86
2,8/11/1998,105,2,Camb,Namb,4,1,S,,C-4,,,0-20,Fine,490.34
2,8/11/1998,106,2,Camb,Namb,9,4,M,,,,,0-20,Coarse,31.26
2,8/11/1998,106,2,Camb,Namb,9,4,M,,,,,0-20,Crowns,82.27
2,8/11/1998,106,2,Camb,Namb,9,4,M,,,,,0-20,Fine,477.18
2,8/11/1998,108,2,Camb,Nenrich,16,4,M,,,,,0-20,Coarse,243.52
2,8/11/1998,108,2,Camb,Nenrich,16,4,M,,,,,0-20,Crowns,103.66
2,8/11/1998,108,2,Camb,Nenrich,16,4,M,,,,,0-20,Fine,19.75
2,8/11/1998,108,2,Camb,Nenrich,16,4,M,,,,,0-20,Fine,896.76
2,8/11/1998,109,2,Camb,Namb,1,1,M,Bromus inermis,C-3,,,0-20,Coarse,93.79
2,8/11/1998,109,2,Camb,Namb,1,1,M,Bromus inermis,C-3,,,0-20,Crowns,21.39
2,8/11/1998,109,2,Camb,Namb,1,1,M,Bromus inermis,C-3,,,0-20,Fine,26.33
2,8/11/1998,109,2,Camb,Namb,1,1,M,Bromus inermis,C-3,,,0-20,Fine,781.58
2,8/11/1998,110,2,Camb,Nenrich,16,4,M,,,,,0-20,Coarse,255.04
2,8/11/1998,110,2,Camb,Nenrich,16,4,M,,,,,0-20,Crowns,167.83
2,8/11/1998,110,2,Camb,Nenrich,16,4,M,,,,,0-20,Fine,14.81
2,8/11/1998,110,2,Camb,Nenrich,16,4,M,,,,,0-20,Fine,888.54
2,8/11/1998,111,2,Camb,Namb,1,1,M,Agropyron repens,C-3,,,0-20,Coarse,299.47
2,8/11/1998,111,2,Camb,Namb,1,1,M,Agropyron repens,C-3,,,0-20,Crowns,41.14
2,8/11/1998,111,2,Camb,Namb,1,1,M,Agropyron repens,C-3,,,0-20,Fine,13.16
2,8/11/1998,111,2,Camb,Namb,1,1,M,Agropyron repens,C-3,,,0-20,Fine,376.81
2,8/11/1998,112,2,Camb,Nenrich,1,1,M,Agropyron repens,C-3,,,0-20,Coarse,310.99
2,8/11/1998,112,2,Camb,Nenrich,1,1,M,Agropyron repens,C-3,,,0-20,Crowns,21.39
2,8/11/1998,112,2,Camb,Nenrich,1,1,M,Agropyron repens,C-3,,,0-20,Fine,16.45
2,8/11/1998,112,2,Camb,Nenrich,1,1,M,Agropyron repens,C-3,,,0-20,Fine,362
2,8/11/1998,113,2,Camb,Nenrich,1,1,M,Poa pratensis,C-3,,,0-20,Coarse,41.14
2,8/11/1998,113,2,Camb,Nenrich,1,1,M,Poa pratensis,C-3,,,0-20,Crowns,111.89
2,8/11/1998,113,2,Camb,Nenrich,1,1,M,Poa pratensis,C-3,,,0-20,Fine,11.52
2,8/11/1998,113,2,Camb,Nenrich,1,1,M,Poa pratensis,C-3,,,0-20,Fine,809.56
2,8/11/1998,114,2,Camb,Nenrich,4,3,M,,,,,0-20,Coarse,204.03
2,8/11/1998,114,2,Camb,Nenrich,4,3,M,,,,,0-20,Crowns,23.04
2,8/11/1998,114,2,Camb,Nenrich,4,3,M,,,,,0-20,Fine,1140.29
2,8/11/1998,115,2,Camb,Namb,1,1,M,Poa pratensis,C-3,,,0-20,Coarse,0
2,8/11/1998,115,2,Camb,Namb,1,1,M,Poa pratensis,C-3,,,0-20,Crowns,39.49
2,8/11/1998,115,2,Camb,Namb,1,1,M,Poa pratensis,C-3,,,0-20,Fine,4.94
2,8/11/1998,115,2,Camb,Namb,1,1,M,Poa pratensis,C-3,,,0-20,Fine,784.87
2,8/11/1998,116,2,Camb,Namb,1,1,M,Lespedeza capitata,Legume,,,0-20,Coarse,32.91
2,8/11/1998,116,2,Camb,Namb,1,1,M,Lespedeza capitata,Legume,,,0-20,Crowns,4.94
2,8/11/1998,116,2,Camb,Namb,1,1,M,Lespedeza capitata,Legume,,,0-20,Fine,32.91
2,8/11/1998,116,2,Camb,Namb,1,1,M,Lespedeza capitata,Legume,,,0-20,Fine,236.94
2,8/11/1998,117,2,Camb,Nenrich,9,3,M,,,,,0-20,Coarse,235.3
2,8/11/1998,117,2,Camb,Nenrich,9,3,M,,,,,0-20,Crowns,148.09
2,8/11/1998,117,2,Camb,Nenrich,9,3,M,,,,,0-20,Fine,1415.08
2,8/11/1998,118,2,Camb,Nenrich,16,4,M,,,,,0-20,Coarse,74.04
2,8/11/1998,118,2,Camb,Nenrich,16,4,M,,,,,0-20,Crowns,83.92
2,8/11/1998,118,2,Camb,Nenrich,16,4,M,,,,,0-20,Fine,21.39
2,8/11/1998,118,2,Camb,Nenrich,16,4,M,,,,,0-20,Fine,661.47
2,8/11/1998,119,2,Camb,Namb,9,4,M,,,,,0-20,Coarse,97.08
2,8/11/1998,119,2,Camb,Namb,9,4,M,,,,,0-20,Crowns,32.91
2,8/11/1998,119,2,Camb,Namb,9,4,M,,,,,0-20,Fine,975.75
2,8/11/1998,120,2,Camb,Namb,4,3,M,,,,,0-20,Coarse,179.35
2,8/11/1998,120,2,Camb,Namb,4,3,M,,,,,0-20,Crowns,29.62
2,8/11/1998,120,2,Camb,Namb,4,3,M,,,,,0-20,Fine,477.18
2,8/11/1998,121,2,Camb,Namb,4,2,M,,,,,0-20,Coarse,74.04
2,8/11/1998,121,2,Camb,Namb,4,2,M,,,,,0-20,Crowns,62.53
2,8/11/1998,121,2,Camb,Namb,4,2,M,,,,,0-20,Fine,775
2,8/11/1998,122,2,Camb,Namb,1,1,M,Koeleria cristata,C-3,,,0-20,Coarse,0
2,8/11/1998,122,2,Camb,Namb,1,1,M,Koeleria cristata,C-3,,,0-20,Crowns,54.3
2,8/11/1998,122,2,Camb,Namb,1,1,M,Koeleria cristata,C-3,,,0-20,Fine,14.81
2,8/11/1998,122,2,Camb,Namb,1,1,M,Koeleria cristata,C-3,,,0-20,Fine,849.05
2,8/11/1998,151,3,Cenrich,Nenrich,16,4,M,,,,,0-20,Coarse,169.48
2,8/11/1998,151,3,Cenrich,Nenrich,16,4,M,,,,,0-20,Crowns,72.4
2,8/11/1998,151,3,Cenrich,Nenrich,16,4,M,,,,,0-20,Fine,23.04
2,8/11/1998,151,3,Cenrich,Nenrich,16,4,M,,,,,0-20,Fine,771.71
2,8/11/1998,160,3,Cenrich,Nenrich,1,1,M,Asclepias tuberosa,Forb,,,0-20,Coarse,1.65
2,8/11/1998,160,3,Cenrich,Nenrich,1,1,M,Asclepias tuberosa,Forb,,,0-20,Crowns,0
2,8/11/1998,160,3,Cenrich,Nenrich,1,1,M,Asclepias tuberosa,Forb,,,0-20,Fine,14.81
2,8/11/1998,160,3,Cenrich,Nenrich,1,1,M,Asclepias tuberosa,Forb,,,0-20,Fine,149.73
2,8/11/1998,175,3,Cenrich,Nenrich,16,4,M,,,,,0-20,Coarse,171.13
2,8/11/1998,175,3,Cenrich,Nenrich,16,4,M,,,,,0-20,Crowns,92.14
2,8/11/1998,175,3,Cenrich,Nenrich,16,4,M,,,,,0-20,Fine,19.75
2,8/11/1998,175,3,Cenrich,Nenrich,16,4,M,,,,,0-20,Fine,983.97
2,8/11/1998,211,4,Camb,Namb,4,2,M,,,,,0-20,Coarse,0
2,8/11/1998,211,4,Camb,Namb,4,2,M,,,,,0-20,Crowns,31.26
2,8/11/1998,211,4,Camb,Namb,4,2,M,,,,,0-20,Fine,796.39
2,8/11/1998,367,2,Camb,Namb,0,1,M,,,,,0-20,Coarse,0
2,8/11/1998,367,2,Camb,Namb,0,1,M,,,,,0-20,Crowns,9.87
2,8/11/1998,367,2,Camb,Namb,0,1,M,,,,,0-20,Fine,19.75
2,8/11/1998,367,2,Camb,Namb,0,1,M,,,,,0-20,Fine,115.18
2,8/11/1998,368,3,Cenrich,Nenrich,0,1,M,,,,,0-20,Coarse,0
2,8/11/1998,368,3,Cenrich,Nenrich,0,1,M,,,,,0-20,Crowns,4.94
2,8/11/1998,368,3,Cenrich,Nenrich,0,1,M,,,,,0-20,Fine,23.04
2,8/11/1998,368,3,Cenrich,Nenrich,0,1,M,,,,,0-20,Fine,78.98
2,8/12/1998,123,3,Cenrich,Nenrich,1,1,M,Sorghastrum nutans,C-4,,,0-20,Coarse,0
2,8/12/1998,123,3,Cenrich,Nenrich,1,1,M,Sorghastrum nutans,C-4,,,0-20,Crowns,27.97
2,8/12/1998,123,3,Cenrich,Nenrich,1,1,M,Sorghastrum nutans,C-4,,,0-20,Fine,14.81
2,8/12/1998,123,3,Cenrich,Nenrich,1,1,M,Sorghastrum nutans,C-4,,,0-20,Fine,217.2
2,8/12/1998,124,3,Cenrich,Nenrich,4,1,S,,C-4,,,0-20,Coarse,0
2,8/12/1998,124,3,Cenrich,Nenrich,4,1,S,,C-4,,,0-20,Crowns,217.2
2,8/12/1998,124,3,Cenrich,Nenrich,4,1,S,,C-4,,,0-20,Fine,697.67
2,8/12/1998,125,3,Cenrich,Nenrich,4,2,M,,,,,0-20,Coarse,0
2,8/12/1998,125,3,Cenrich,Nenrich,4,2,M,,,,,0-20,Crowns,0
2,8/12/1998,125,3,Cenrich,Nenrich,4,2,M,,,,,0-20,Fine,656.53
2,8/12/1998,126,3,Cenrich,Namb,1,1,M,Sorghastrum nutans,C-4,,,0-20,Coarse,0
2,8/12/1998,126,3,Cenrich,Namb,1,1,M,Sorghastrum nutans,C-4,,,0-20,Crowns,184.29
2,8/12/1998,126,3,Cenrich,Namb,1,1,M,Sorghastrum nutans,C-4,,,0-20,Fine,16.45
2,8/12/1998,126,3,Cenrich,Namb,1,1,M,Sorghastrum nutans,C-4,,,0-20,Fine,347.19
2,8/12/1998,127,3,Cenrich,Nenrich,4,2,M,,,,,0-20,Coarse,95.44
2,8/12/1998,127,3,Cenrich,Nenrich,4,2,M,,,,,0-20,Crowns,74.04
2,8/12/1998,127,3,Cenrich,Nenrich,4,2,M,,,,,0-20,Fine,993.84
2,8/12/1998,128,3,Cenrich,Namb,9,4,M,,,,,0-20,Coarse,42.78
2,8/12/1998,128,3,Cenrich,Namb,9,4,M,,,,,0-20,Crowns,78.98
2,8/12/1998,128,3,Cenrich,Namb,9,4,M,,,,,0-20,Fine,723.99
2,8/12/1998,129,3,Cenrich,Namb,4,3,M,,,,,0-20,Coarse,215.55
2,8/12/1998,129,3,Cenrich,Namb,4,3,M,,,,,0-20,Crowns,98.73
2,8/12/1998,129,3,Cenrich,Namb,4,3,M,,,,,0-20,Fine,924.74
2,8/12/1998,130,3,Cenrich,Nenrich,16,4,M,,,,,0-20,Coarse,232.01
2,8/12/1998,130,3,Cenrich,Nenrich,16,4,M,,,,,0-20,Crowns,87.21
2,8/12/1998,130,3,Cenrich,Nenrich,16,4,M,,,,,0-20,Fine,18.1
2,8/12/1998,130,3,Cenrich,Nenrich,16,4,M,,,,,0-20,Fine,612.1
2,8/12/1998,131,3,Cenrich,Namb,9,4,M,,,,,0-20,Coarse,111.89
2,8/12/1998,131,3,Cenrich,Namb,9,4,M,,,,,0-20,Crowns,111.89
2,8/12/1998,131,3,Cenrich,Namb,9,4,M,,,,,0-20,Fine,649.95
2,8/12/1998,132,3,Cenrich,Nenrich,1,1,M,Schizachyrium scoparium,C-4,,,0-20,Coarse,6.58
2,8/12/1998,132,3,Cenrich,Nenrich,1,1,M,Schizachyrium scoparium,C-4,,,0-20,Crowns,32.91
2,8/12/1998,132,3,Cenrich,Nenrich,1,1,M,Schizachyrium scoparium,C-4,,,0-20,Fine,13.16
2,8/12/1998,132,3,Cenrich,Nenrich,1,1,M,Schizachyrium scoparium,C-4,,,0-20,Fine,299.47
2,8/12/1998,133,3,Cenrich,Namb,9,4,M,,,,,0-20,Coarse,27.97
2,8/12/1998,133,3,Cenrich,Namb,9,4,M,,,,,0-20,Crowns,88.85
2,8/12/1998,133,3,Cenrich,Namb,9,4,M,,,,,0-20,Fine,755.26
2,8/12/1998,134,3,Cenrich,Namb,1,1,M,Koeleria cristata,C-3,,,0-20,Coarse,9.87
2,8/12/1998,134,3,Cenrich,Namb,1,1,M,Koeleria cristata,C-3,,,0-20,Crowns,19.75
2,8/12/1998,134,3,Cenrich,Namb,1,1,M,Koeleria cristata,C-3,,,0-20,Fine,14.81
2,8/12/1998,134,3,Cenrich,Namb,1,1,M,Koeleria cristata,C-3,,,0-20,Fine,677.92
2,8/12/1998,135,3,Cenrich,Namb,1,1,M,Lupinus perennis,Legume,,,0-20,Coarse,0
2,8/12/1998,135,3,Cenrich,Namb,1,1,M,Lupinus perennis,Legume,,,0-20,Crowns,0
2,8/12/1998,135,3,Cenrich,Namb,1,1,M,Lupinus perennis,Legume,,,0-20,Fine,18.1
2,8/12/1998,135,3,Cenrich,Namb,1,1,M,Lupinus perennis,Legume,,,0-20,Fine,59.24
2,8/12/1998,136,3,Cenrich,Nenrich,4,1,S,,Forb,,,0-20,Coarse,166.19
2,8/12/1998,136,3,Cenrich,Nenrich,4,1,S,,Forb,,,0-20,Crowns,169.48
2,8/12/1998,136,3,Cenrich,Nenrich,4,1,S,,Forb,,,0-20,Fine,747.03
2,8/12/1998,137,3,Cenrich,Nenrich,1,1,M,Lespedeza capitata,Legume,,,0-20,Coarse,0
2,8/12/1998,137,3,Cenrich,Nenrich,1,1,M,Lespedeza capitata,Legume,,,0-20,Crowns,0
2,8/12/1998,137,3,Cenrich,Nenrich,1,1,M,Lespedeza capitata,Legume,,,0-20,Fine,31.26
2,8/12/1998,137,3,Cenrich,Nenrich,1,1,M,Lespedeza capitata,Legume,,,0-20,Fine,205.68
2,8/12/1998,138,3,Cenrich,Namb,1,1,M,Poa pratensis,C-3,,,0-20,Coarse,0
2,8/12/1998,138,3,Cenrich,Namb,1,1,M,Poa pratensis,C-3,,,0-20,Crowns,144.8
2,8/12/1998,138,3,Cenrich,Namb,1,1,M,Poa pratensis,C-3,,,0-20,Fine,14.81
2,8/12/1998,138,3,Cenrich,Namb,1,1,M,Poa pratensis,C-3,,,0-20,Fine,807.91
2,8/12/1998,139,3,Cenrich,Namb,1,1,M,Petalostemum villosum,Legume,,,0-20,Coarse,0
2,8/12/1998,139,3,Cenrich,Namb,1,1,M,Petalostemum villosum,Legume,,,0-20,Crowns,0
2,8/12/1998,139,3,Cenrich,Namb,1,1,M,Petalostemum villosum,Legume,,,0-20,Fine,16.45
2,8/12/1998,139,3,Cenrich,Namb,1,1,M,Petalostemum villosum,Legume,,,0-20,Fine,78.98
2,8/12/1998,140,3,Cenrich,Namb,1,1,M,Andropogon gerardi,C-4,,,0-20,Coarse,0
2,8/12/1998,140,3,Cenrich,Namb,1,1,M,Andropogon gerardi,C-4,,,0-20,Crowns,32.91
2,8/12/1998,140,3,Cenrich,Namb,1,1,M,Andropogon gerardi,C-4,,,0-20,Fine,18.1
2,8/12/1998,140,3,Cenrich,Namb,1,1,M,Andropogon gerardi,C-4,,,0-20,Fine,304.41
2,8/12/1998,141,3,Cenrich,Nenrich,1,1,M,Lupinus perennis,Legume,,,0-20,Coarse,8.23
2,8/12/1998,141,3,Cenrich,Nenrich,1,1,M,Lupinus perennis,Legume,,,0-20,Crowns,21.39
2,8/12/1998,141,3,Cenrich,Nenrich,1,1,M,Lupinus perennis,Legume,,,0-20,Fine,11.52
2,8/12/1998,141,3,Cenrich,Nenrich,1,1,M,Lupinus perennis,Legume,,,0-20,Fine,97.08
2,8/12/1998,142,3,Cenrich,Nenrich,1,1,M,Anemone cylindrica,Forb,,,0-20,Coarse,0
2,8/12/1998,142,3,Cenrich,Nenrich,1,1,M,Anemone cylindrica,Forb,,,0-20,Crowns,14.81
2,8/12/1998,142,3,Cenrich,Nenrich,1,1,M,Anemone cylindrica,Forb,,,0-20,Fine,14.81
2,8/12/1998,142,3,Cenrich,Nenrich,1,1,M,Anemone cylindrica,Forb,,,0-20,Fine,162.9
2,8/12/1998,143,3,Cenrich,Nenrich,1,1,M,Solidago rigida,Forb,,,0-20,Coarse,0
2,8/12/1998,143,3,Cenrich,Nenrich,1,1,M,Solidago rigida,Forb,,,0-20,Crowns,9.87
2,8/12/1998,143,3,Cenrich,Nenrich,1,1,M,Solidago rigida,Forb,,,0-20,Fine,23.04
2,8/12/1998,143,3,Cenrich,Nenrich,1,1,M,Solidago rigida,Forb,,,0-20,Fine,587.42
2,8/12/1998,144,3,Cenrich,Nenrich,1,1,M,Agropyron repens,C-3,,,0-20,Coarse,340.61
2,8/12/1998,144,3,Cenrich,Nenrich,1,1,M,Agropyron repens,C-3,,,0-20,Crowns,55.94
2,8/12/1998,144,3,Cenrich,Nenrich,1,1,M,Agropyron repens,C-3,,,0-20,Fine,11.52
2,8/12/1998,144,3,Cenrich,Nenrich,1,1,M,Agropyron repens,C-3,,,0-20,Fine,462.37
2,8/12/1998,145,3,Cenrich,Namb,1,1,M,Agropyron repens,C-3,,,0-20,Coarse,723.99
2,8/12/1998,145,3,Cenrich,Namb,1,1,M,Agropyron repens,C-3,,,0-20,Crowns,88.85
2,8/12/1998,145,3,Cenrich,Namb,1,1,M,Agropyron repens,C-3,,,0-20,Fine,29.62
2,8/12/1998,145,3,Cenrich,Namb,1,1,M,Agropyron repens,C-3,,,0-20,Fine,343.9
2,8/12/1998,146,3,Cenrich,Namb,1,1,M,Anemone cylindrica,Forb,,,0-20,Coarse,0
2,8/12/1998,146,3,Cenrich,Namb,1,1,M,Anemone cylindrica,Forb,,,0-20,Crowns,0
2,8/12/1998,146,3,Cenrich,Namb,1,1,M,Anemone cylindrica,Forb,,,0-20,Fine,16.45
2,8/12/1998,146,3,Cenrich,Namb,1,1,M,Anemone cylindrica,Forb,,,0-20,Fine,271.5
2,8/12/1998,147,3,Cenrich,Namb,16,4,M,,,,,0-20,Coarse,376.81
2,8/12/1998,147,3,Cenrich,Namb,16,4,M,,,,,0-20,Crowns,88.85
