Year,Sampling #,plot,Ring,CO2 Treatment,Nitrogen Treatment,CountOfSpecies,CountOfGroup,Experiment,monospecies,Monogroup,Water Treatment,Temp Treatment,Nitrification (mg/kg-1/m-1),Ammonification (mg kg-1 ~m-1),Net N mineralization (mg kg-1 ~m-1),Incubation length (days),Nitrification (mg kg-1 d-1),Ammonification (mg kg-1 d-1),Net N mineralization (mg kg-1 d-1),Notes
2001,4,250,5,Cenrich,Namb,16,4,M,,,,,0,-1.8751,-1.8751,28,0,-0.066967857,-0.066967857,
2001,4,251,5,Cenrich,Nenrich,1,1,M,Andropogon gerardi,C-4,,,0.1081,-0.3157,-0.2076,28,0.003860714,-0.011275,-0.007414286,
2001,4,252,5,Cenrich,Namb,1,1,M,Andropogon gerardi,C-4,,,0.0589,-0.4151,-0.3562,28,0.002103571,-0.014825,-0.012721429,
2001,4,253,5,Cenrich,Nenrich,16,4,M,,,,,0,3.5959,3.5959,28,0,0.128425,0.128425,
2001,4,254,5,Cenrich,Namb,1,1,M,Schizachyrium scoparium,C-4,,,0.2713,0.0785,0.3498,28,0.009689286,0.002803571,0.012492857,
2001,4,256,5,Cenrich,Nenrich,1,1,M,Lespedeza capitata,Legume,,,4.0119,-2.8232,1.1887,28,0.143282143,-0.100828571,0.042453571,
2001,4,257,5,Cenrich,Namb,1,1,M,Achillea millefolium,Forb,,,0.0064,-0.9258,-0.9194,28,0.000228571,-0.033064286,-0.032835714,
2001,4,260,5,Cenrich,Nenrich,1,1,M,Koeleria cristata,C-3,,,0.9366,-4.3751,-3.4385,28,0.03345,-0.156253571,-0.122803571,
2001,4,261,5,Cenrich,Namb,1,1,M,Koeleria cristata,C-3,,,0.7834,0.1552,0.9386,28,0.027978571,0.005542857,0.033521429,
2001,4,262,5,Cenrich,Nenrich,1,1,M,Lupinus perennis,Legume,,,7.6234,0.4972,8.1206,28,0.272264286,0.017757143,0.290021429,
2001,4,263,5,Cenrich,Namb,1,1,M,Bouteloua gracilis,C-4,,,0.6667,-2.1198,-1.4531,28,0.023810714,-0.075707143,-0.051896429,
2001,4,265,5,Cenrich,Nenrich,1,1,M,Bouteloua gracilis,C-4,,,4.0438,-1.972,2.0718,28,0.144421429,-0.070428571,0.073992857,
2001,4,266,5,Cenrich,Namb,1,1,M,Bromus inermis,C-3,,,0.2702,-1.8629,-1.5927,28,0.00965,-0.066532143,-0.056882143,
2001,4,267,5,Cenrich,Nenrich,16,4,M,,,,,0,-2.1527,-2.1527,28,0,-0.076882143,-0.076882143,
2001,4,270,5,Cenrich,Namb,16,4,M,,,,,-0.0216,-0.3993,-0.4209,28,-0.000771429,-0.014260714,-0.015032143,
2001,4,271,5,Cenrich,Nenrich,1,1,M,Anemone cylindrica,Forb,,,2.2525,-0.4795,1.773,28,0.080446429,-0.017125,0.063321429,
2001,4,272,5,Cenrich,Namb,16,4,M,,,,,0.0061,-0.7538,-0.7477,28,0.000217857,-0.026921429,-0.026703571,
2001,4,273,5,Cenrich,Nenrich,1,1,M,Sorghastrum nutans,C-4,,,0.03,-0.4239,-0.3939,28,0.001071429,-0.015139286,-0.014067857,
2001,4,275,5,Cenrich,Nenrich,16,4,M,,,,,0.0193,0.8009,0.8202,28,0.000689286,0.028603571,0.029292857,
2001,4,276,5,Cenrich,Nenrich,1,1,M,Achillea millefolium,Forb,,,0.0357,0.4706,0.5063,28,0.001275,0.016807143,0.018082143,
2001,4,277,5,Cenrich,Namb,1,1,M,Sorghastrum nutans,C-4,,,0.3274,-0.7985,-0.4711,28,0.011692857,-0.028517857,-0.016825,
2001,4,279,5,Cenrich,Namb,1,1,M,Amorpha canescens,Legume,,,4.4037,-0.6647,3.739,28,0.157275,-0.023739286,0.133535714,
2001,4,283,5,Cenrich,Namb,16,4,M,,,,,0.0539,-2.5555,-2.5016,28,0.001925,-0.091267857,-0.089342857,
2001,4,285,5,Cenrich,Nenrich,1,1,M,Petalostemum villosum,Legume,,,2.1956,-1.0966,1.099,28,0.078414286,-0.039164286,0.03925,
2001,4,295,5,Cenrich,Namb,1,1,M,Petalostemum villosum,Legume,,,1.2579,-1.5527,-0.2948,28,0.044925,-0.055453571,-0.010528571,
2001,4,301,5,Cenrich,Nenrich,16,4,M,,,,,0,-1.2906,-1.2906,28,0,-0.046092857,-0.046092857,
2001,4,304,5,Cenrich,Namb,1,1,M,Lespedeza capitata,Legume,,,4.5425,-1.0407,3.5018,28,0.162232143,-0.037167857,0.125064286,
2001,4,306,6,Camb,Namb,16,4,M,,,,,0.5244,0.8218,1.3462,28,0.018728571,0.02935,0.048078571,
2001,4,307,6,Camb,Nenrich,16,4,M,,,,,0.0108,-0.3113,-0.3005,28,0.000385714,-0.011117857,-0.010732143,
2001,4,310,6,Camb,Nenrich,1,1,M,Koeleria cristata,C-3,,,5.9041,-0.0004,5.9037,28,0.210860714,-1.43E-05,0.210846429,
2001,4,311,6,Camb,Nenrich,16,4,M,,,,,0.1089,1.3012,1.4101,28,0.003889286,0.046471429,0.050360714,
2001,4,314,6,Camb,Namb,1,1,M,Solidago rigida,Forb,,,0.5095,0.5159,1.0254,28,0.018196429,0.018425,0.036621429,
2001,4,316,6,Camb,Nenrich,1,1,M,Amorpha canescens,Legume,,,4.459,-0.7694,3.6896,28,0.15925,-0.027478571,0.131771429,
2001,4,318,6,Camb,Nenrich,1,1,M,Lespedeza capitata,Legume,,,1.9391,-0.6823,1.2568,28,0.069253571,-0.024367857,0.044885714,
2001,4,321,6,Camb,Nenrich,16,4,M,,,,,0.5515,-2.9593,-2.4078,28,0.019696429,-0.105689286,-0.085992857,
2001,4,322,6,Camb,Namb,1,1,M,Lespedeza capitata,Legume,,,3.0157,-1.0767,1.939,28,0.107703571,-0.038453571,0.06925,
2001,4,323,6,Camb,Namb,1,1,M,Bouteloua gracilis,C-4,,,0.0558,-0.5645,-0.5087,28,0.001992857,-0.020160714,-0.018167857,
2001,4,327,6,Camb,Nenrich,1,1,M,Anemone cylindrica,Forb,,,2.4618,-1.5327,0.9291,28,0.087921429,-0.054739286,0.033182143,
2001,4,329,6,Camb,Namb,1,1,M,Asclepias tuberosa,Forb,,,2.8237,-0.4385,2.3852,28,0.100846429,-0.015660714,0.085185714,
2001,4,330,6,Camb,Namb,1,1,M,Amorpha canescens,Legume,,,1.617,-1.9023,-0.2853,28,0.05775,-0.067939286,-0.010189286,
2001,4,331,6,Camb,Namb,1,1,M,Sorghastrum nutans,C-4,,,0.8387,-1.279,-0.4403,28,0.029953571,-0.045678571,-0.015725,
2001,4,333,6,Camb,Nenrich,1,1,M,Poa pratensis,C-3,,,1.3194,1.9224,3.2418,28,0.047121429,0.068657143,0.115778571,
2001,4,336,6,Camb,Namb,1,1,M,Koeleria cristata,C-3,,,2.3636,-1.2395,1.1241,28,0.084414286,-0.044267857,0.040146429,
2001,4,338,6,Camb,Nenrich,1,1,M,Solidago rigida,Forb,,,0.6334,-0.9894,-0.356,28,0.022621429,-0.035335714,-0.012714286,
2001,4,339,6,Camb,Namb,1,1,M,Achillea millefolium,Forb,,,0.1442,-0.0246,0.1196,28,0.00515,-0.000878571,0.004271429,
2001,4,342,6,Camb,Nenrich,1,1,M,Asclepias tuberosa,Forb,,,2.448,-2.6591,-0.2111,28,0.087428571,-0.094967857,-0.007539286,
2001,4,343,6,Camb,Namb,1,1,M,Andropogon gerardi,C-4,,,0.5354,-0.7815,-0.2461,28,0.019121429,-0.027910714,-0.008789286,
2001,4,344,6,Camb,Namb,16,4,M,,,,,0,-0.7015,-0.7015,28,0,-0.025053571,-0.025053571,
2001,4,345,6,Camb,Namb,1,1,M,Schizachyrium scoparium,C-4,,,0.0392,0.2218,0.261,28,0.0014,0.007921429,0.009321429,
2001,4,347,6,Camb,Namb,1,1,M,Petalostemum villosum,Legume,,,2.5666,-0.8542,1.7124,28,0.091664286,-0.030507143,0.061157143,
2001,4,349,6,Camb,Nenrich,1,1,M,Schizachyrium scoparium,C-4,,,0.4312,-3.4144,-2.9832,28,0.0154,-0.121942857,-0.106542857,
2001,4,352,6,Camb,Nenrich,1,1,M,Bromus inermis,C-3,,,,,,28,,,,
2001,4,354,6,Camb,Nenrich,16,4,M,,,,,0,-1.8138,-1.8138,28,0,-0.064778571,-0.064778571,
2001,4,355,6,Camb,Namb,16,4,M,,,,,0.0233,-2.3856,-2.3623,28,0.000832143,-0.0852,-0.084367857,
2001,4,358,6,Camb,Namb,16,4,M,,,,,0.2531,0.2395,0.4926,28,0.009039286,0.008553571,0.017592857,
2001,4,362,6,Camb,Nenrich,1,1,M,Sorghastrum nutans,C-4,,,0.1065,-1.4339,-1.3274,28,0.003803571,-0.051210714,-0.047407143,
2001,4,366,6,Camb,Nenrich,1,1,M,Achillea millefolium,Forb,,,,,,28,,,,
2001,5,2,1,Cenrich,Namb,1,1,M,Bouteloua gracilis,C-4,,,3.7748,3.9199,7.6947,27,0.139807407,0.145181481,0.284988889,
2001,5,5,1,Cenrich,Namb,1,1,M,Asclepias tuberosa,Forb,,,1.5635,-1.6738,-0.1103,27,0.057907407,-0.061992593,-0.004085185,
2001,5,8,1,Cenrich,Nenrich,1,1,M,Schizachyrium scoparium,C-4,,,0.0139,-0.7144,-0.7005,27,0.000514815,-0.026459259,-0.025944444,
2001,5,13,1,Cenrich,Nenrich,16,4,M,,,,,0,0.3902,0.3902,27,0,0.014451852,0.014451852,
2001,5,18,1,Cenrich,Nenrich,1,1,M,Amorpha canescens,Legume,,,2.1823,-0.2709,1.9114,27,0.080825926,-0.010033333,0.070792593,
2001,5,22,1,Cenrich,Nenrich,1,1,M,Bromus inermis,C-3,,,0.4146,-0.631,-0.2164,27,0.015355556,-0.02337037,-0.008014815,
2001,5,23,1,Cenrich,Namb,16,4,M,,,,,0,0.0304,0.0304,27,0,0.001125926,0.001125926,
2001,5,24,1,Cenrich,Namb,1,1,M,Agropyron repens,C-3,,,3.4571,-2.7116,0.7455,27,0.128040741,-0.10042963,0.027611111,
2001,5,30,1,Cenrich,Nenrich,16,4,M,,,,,0.0055,0.3121,0.3176,27,0.000203704,0.011559259,0.011762963,
2001,5,31,1,Cenrich,Nenrich,1,1,M,Asclepias tuberosa,Forb,,,1.1862,1.7396,2.9258,27,0.043933333,0.06442963,0.108362963,
2001,5,32,1,Cenrich,Nenrich,1,1,M,Bouteloua gracilis,C-4,,,2.3458,-0.5259,1.8199,27,0.086881481,-0.019477778,0.067403704,
2001,5,33,1,Cenrich,Namb,16,4,M,,,,,0.0465,1.4049,1.4514,27,0.001722222,0.052033333,0.053755556,
2001,5,35,1,Cenrich,Namb,1,1,M,Lespedeza capitata,Legume,,,2.276,-2.837,-0.561,27,0.084296296,-0.105074074,-0.020777778,
2001,5,36,1,Cenrich,Nenrich,1,1,M,Agropyron repens,C-3,,,0.022,-0.4162,-0.3942,27,0.000814815,-0.015414815,-0.0146,
2001,5,37,1,Cenrich,Nenrich,1,1,M,Petalostemum villosum,Legume,,,6.6211,-0.571,6.0501,27,0.245225926,-0.021148148,0.224077778,
2001,5,39,1,Cenrich,Namb,1,1,M,Bromus inermis,C-3,,,0.0953,-1.4725,-1.3772,27,0.00352963,-0.054537037,-0.051007407,
2001,5,40,1,Cenrich,Namb,1,1,M,Poa pratensis,C-3,,,0.0005,-1.3638,-1.3633,27,1.85E-05,-0.050511111,-0.050492593,
2001,5,42,1,Cenrich,Namb,1,1,M,Solidago rigida,Forb,,,0.0341,0.1572,0.1913,27,0.001262963,0.005822222,0.007085185,
2001,5,43,1,Cenrich,Nenrich,16,4,M,,,,,0.0086,0.7622,0.7708,27,0.000318519,0.02822963,0.028548148,
2001,5,45,1,Cenrich,Namb,16,4,M,,,,,0.005,0.8308,0.8358,27,0.000185185,0.03077037,0.030955556,
2001,5,46,1,Cenrich,Namb,1,1,M,Anemone cylindrica,Forb,,,0.9323,0.4023,1.3346,27,0.03452963,0.0149,0.04942963,
2001,5,47,1,Cenrich,Nenrich,1,1,M,Koeleria cristata,C-3,,,-0.0787,-2.7818,-2.8605,27,-0.002914815,-0.10302963,-0.105944444,
2001,5,49,1,Cenrich,Nenrich,1,1,M,Achillea millefolium,Forb,,,0.0284,2.0092,2.0376,27,0.001051852,0.074414815,0.075466667,
2001,5,51,1,Cenrich,Namb,16,4,M,,,,,0,-0.5706,-0.5706,27,0,-0.021133333,-0.021133333,
2001,5,52,1,Cenrich,Nenrich,16,4,M,,,,,-0.0127,-1.0648,-1.0775,27,-0.00047037,-0.039437037,-0.039907407,
2001,5,53,1,Cenrich,Nenrich,1,1,M,Solidago rigida,Forb,,,-0.0133,-1.0897,-1.103,27,-0.000492593,-0.040359259,-0.040851852,
2001,5,55,1,Cenrich,Namb,1,1,M,Lupinus perennis,Legume,,,4.6473,0.4648,5.1121,27,0.172122222,0.017214815,0.189337037,
2001,5,57,1,Cenrich,Namb,1,1,M,Schizachyrium scoparium,C-4,,,0.2057,-1.2286,-1.0229,27,0.007618519,-0.045503704,-0.037885185,
2001,5,60,1,Cenrich,Nenrich,1,1,M,Andropogon gerardi,C-4,,,0.1962,-2.247,-2.0508,27,0.007266667,-0.083222222,-0.075955556,
2001,5,64,2,Camb,Nenrich,16,4,M,,,,,0.0698,-0.3089,-0.2391,27,0.002585185,-0.011440741,-0.008855556,
2001,5,67,2,Camb,Namb,16,4,M,,,,,0.0788,0.0165,0.0953,27,0.002918519,0.000611111,0.00352963,
2001,5,68,2,Camb,Nenrich,1,1,M,Schizachyrium scoparium,C-4,,,2.6055,-1.4557,1.1498,27,0.0965,-0.053914815,0.042585185,
2001,5,69,2,Camb,Namb,16,4,M,,,,,0.1021,-0.2681,-0.166,27,0.003781481,-0.00992963,-0.006148148,
2001,5,70,2,Camb,Namb,1,1,M,Andropogon gerardi,C-4,,,3.6354,8.1482,11.7836,27,0.134644444,0.301785185,0.43642963,
2001,5,71,2,Camb,Nenrich,1,1,M,Sorghastrum nutans,C-4,,,0.9181,-3.7484,-2.8303,27,0.034003704,-0.13882963,-0.104825926,
2001,5,72,2,Camb,Nenrich,1,1,M,Petalostemum villosum,Legume,,,3.0659,-0.5621,2.5038,27,0.113551852,-0.020818519,0.092733333,
2001,5,77,2,Camb,Namb,1,1,M,Anemone cylindrica,Forb,,,0.8076,-0.2682,0.5394,27,0.029911111,-0.009933333,0.019977778,
2001,5,81,2,Camb,Nenrich,1,1,M,Bouteloua gracilis,C-4,,,0.5902,-1.6065,-1.0163,27,0.021859259,-0.0595,-0.037640741,
2001,5,90,2,Camb,Namb,1,1,M,Sorghastrum nutans,C-4,,,-0.0168,-1.0552,-1.072,27,-0.000622222,-0.039081481,-0.039703704,
2001,5,94,2,Camb,Nenrich,1,1,M,Asclepias tuberosa,Forb,,,1.4732,-0.1796,1.2936,27,0.054562963,-0.006651852,0.047911111,
2001,5,96,2,Camb,Nenrich,1,1,M,Lupinus perennis,Legume,,,5.7839,1.9717,7.7556,27,0.214218519,0.073025926,0.287244444,
2001,5,99,2,Camb,Nenrich,1,1,M,Solidago rigida,Forb,,,0.0386,-0.5825,-0.5439,27,0.00142963,-0.021574074,-0.020144444,
2001,5,100,2,Camb,Namb,1,1,M,Lupinus perennis,Legume,,,6.8274,-0.9945,5.8329,27,0.252866667,-0.036833333,0.216033333,
2001,5,101,2,Camb,Nenrich,1,1,M,Andropogon gerardi,C-4,,,0.6395,-1.2637,-0.6242,27,0.023685185,-0.046803704,-0.023118519,
2001,5,102,2,Camb,Namb,1,1,M,Petalostemum villosum,Legume,,,1.2143,0.0672,1.2815,27,0.044974074,0.002488889,0.047462963,
2001,5,103,2,Camb,Nenrich,1,1,M,Bromus inermis,C-3,,,0.4527,-1.4823,-1.0296,27,0.016766667,-0.0549,-0.038133333,
2001,5,104,2,Camb,Namb,16,4,M,,,,,0.1757,-1.2024,-1.0267,27,0.006507407,-0.044533333,-0.038025926,
2001,5,107,2,Camb,Namb,16,4,M,,,,,0.0055,-0.2135,-0.208,27,0.000203704,-0.007907407,-0.007703704,
2001,5,108,2,Camb,Nenrich,16,4,M,,,,,0.0504,-0.1862,-0.1358,27,0.001866667,-0.006896296,-0.00502963,
2001,5,109,2,Camb,Namb,1,1,M,Bromus inermis,C-3,,,1.6121,-1.1301,0.482,27,0.059707407,-0.041855556,0.017851852,
2001,5,110,2,Camb,Nenrich,16,4,M,,,,,0.2156,-0.2407,-0.0251,27,0.007985185,-0.008914815,-0.00092963,
2001,5,111,2,Camb,Namb,1,1,M,Agropyron repens,C-3,,,0.3106,-0.1878,0.1228,27,0.011503704,-0.006955556,0.004548148,
2001,5,112,2,Camb,Nenrich,1,1,M,Agropyron repens,C-3,,,0.3733,-1.425,-1.0517,27,0.013825926,-0.052777778,-0.038951852,
2001,5,113,2,Camb,Nenrich,1,1,M,Poa pratensis,C-3,,,1.1983,-1.9386,-0.7403,27,0.044381481,-0.0718,-0.027418519,
2001,5,115,2,Camb,Namb,1,1,M,Poa pratensis,C-3,,,0.2567,-1.1493,-0.8926,27,0.009507407,-0.042566667,-0.033059259,
2001,5,116,2,Camb,Namb,1,1,M,Lespedeza capitata,Legume,,,1.1251,-0.668,0.4571,27,0.04167037,-0.024740741,0.01692963,
2001,5,118,2,Camb,Nenrich,16,4,M,,,,,0.0335,-0.7582,-0.7247,27,0.001240741,-0.028081481,-0.026840741,
2001,5,122,2,Camb,Namb,1,1,M,Koeleria cristata,C-3,,,2.4369,-1.0813,1.3556,27,0.090255556,-0.040048148,0.050207407,
2001,5,123,3,Cenrich,Nenrich,1,1,M,Sorghastrum nutans,C-4,,,0.3596,-0.1376,0.222,27,0.013318519,-0.005096296,0.008222222,
2001,5,126,3,Cenrich,Namb,1,1,M,Sorghastrum nutans,C-4,,,0.2941,0.2443,0.5384,27,0.010892593,0.009048148,0.019940741,
2001,5,130,3,Cenrich,Nenrich,16,4,M,,,,,0.7301,0.6466,1.3767,27,0.027040741,0.023948148,0.050988889,
2001,5,132,3,Cenrich,Nenrich,1,1,M,Schizachyrium scoparium,C-4,,,1.1667,-0.1057,1.061,27,0.043211111,-0.003914815,0.039296296,
2001,5,134,3,Cenrich,Namb,1,1,M,Koeleria cristata,C-3,,,0.4169,-0.6224,-0.2055,27,0.015440741,-0.023051852,-0.007611111,
2001,5,135,3,Cenrich,Namb,1,1,M,Lupinus perennis,Legume,,,1.6432,0.0111,1.6543,27,0.060859259,0.000411111,0.06127037,
2001,5,137,3,Cenrich,Nenrich,1,1,M,Lespedeza capitata,Legume,,,2.7989,-0.0462,2.7527,27,0.103662963,-0.001711111,0.101951852,
2001,5,138,3,Cenrich,Namb,1,1,M,Poa pratensis,C-3,,,0.5877,-1.675,-1.0873,27,0.021766667,-0.062037037,-0.04027037,
2001,5,139,3,Cenrich,Namb,1,1,M,Petalostemum villosum,Legume,,,1.6361,-0.1506,1.4855,27,0.060596296,-0.005577778,0.055018519,
2001,5,140,3,Cenrich,Namb,1,1,M,Andropogon gerardi,C-4,,,0.0053,1.6848,1.6901,27,0.000196296,0.0624,0.062596296,
2001,5,141,3,Cenrich,Nenrich,1,1,M,Lupinus perennis,Legume,,,-0.2474,0.0706,-0.1768,27,-0.009162963,0.002614815,-0.006548148,
2001,5,142,3,Cenrich,Nenrich,1,1,M,Anemone cylindrica,Forb,,,0.2063,0.5641,0.7704,27,0.007640741,0.020892593,0.028533333,
2001,5,143,3,Cenrich,Nenrich,1,1,M,Solidago rigida,Forb,,,0.537,-0.3129,0.2241,27,0.019888889,-0.011588889,0.0083,
2001,5,144,3,Cenrich,Nenrich,1,1,M,Agropyron repens,C-3,,,0.1451,1.8925,2.0376,27,0.005374074,0.070092593,0.075466667,
2001,5,145,3,Cenrich,Namb,1,1,M,Agropyron repens,C-3,,,0.2157,1.108,1.3237,27,0.007988889,0.041037037,0.049025926,
2001,5,146,3,Cenrich,Namb,1,1,M,Anemone cylindrica,Forb,,,1.1944,0.6955,1.8899,27,0.044237037,0.025759259,0.069996296,
2001,5,147,3,Cenrich,Namb,16,4,M,,,,,0.4263,4.7979,5.2242,27,0.015788889,0.1777,0.193488889,
2001,5,151,3,Cenrich,Nenrich,16,4,M,,,,,0.1037,4.0942,4.1979,27,0.003840741,0.151637037,0.155477778,
2001,5,153,3,Cenrich,Namb,1,1,M,Solidago rigida,Forb,,,0.2698,0.3774,0.6472,27,0.009992593,0.013977778,0.02397037,
2001,5,158,3,Cenrich,Nenrich,1,1,M,Amorpha canescens,Legume,,,7.2433,3.0441,10.2874,27,0.26827037,0.112744444,0.381014815,
2001,5,159,3,Cenrich,Namb,1,1,M,Achillea millefolium,Forb,,,0.2727,1.2473,1.52,27,0.0101,0.046196296,0.056296296,
2001,5,160,3,Cenrich,Nenrich,1,1,M,Asclepias tuberosa,Forb,,,0.8276,0.0145,0.8421,27,0.030651852,0.000537037,0.031188889,
2001,5,163,3,Cenrich,Namb,16,4,M,,,,,0.042,1.0438,1.0858,27,0.001555556,0.038659259,0.040214815,
2001,5,169,3,Cenrich,Namb,1,1,M,Amorpha canescens,Legume,,,0.9682,-0.1871,0.7811,27,0.035859259,-0.00692963,0.02892963,
2001,5,173,3,Cenrich,Namb,16,4,M,,,,,0.0337,-0.1775,-0.1438,27,0.001248148,-0.006574074,-0.005325926,
2001,5,174,3,Cenrich,Nenrich,1,1,M,Bromus inermis,C-3,,,0.9051,-0.9151,-0.01,27,0.033522222,-0.033892593,-0.00037037,
2001,5,175,3,Cenrich,Nenrich,16,4,M,,,,,0.005,-0.8878,-0.8828,27,0.000185185,-0.032881481,-0.032696296,
2001,5,179,3,Cenrich,Namb,16,4,M,,,,,0.0558,0.8324,0.8882,27,0.002066667,0.03082963,0.032896296,
2001,5,180,3,Cenrich,Nenrich,16,4,M,,,,,0.0403,0.329,0.3693,27,0.001492593,0.012185185,0.013677778,
2001,5,183,3,Cenrich,Nenrich,1,1,M,Poa pratensis,C-3,,,0.0273,0.4909,0.5182,27,0.001011111,0.018181481,0.019192593,
2001,5,184,4,Camb,Namb,16,4,M,,,,,0.2296,0.083,0.3126,27,0.008503704,0.003074074,0.011577778,
2001,5,188,4,Camb,Namb,16,4,M,,,,,0.0483,0.6171,0.6654,27,0.001788889,0.022855556,0.024644444,
2001,5,190,4,Camb,Namb,1,1,M,Lupinus perennis,Legume,,,9.929,-0.4824,9.4466,27,0.367740741,-0.017866667,0.349874074,
2001,5,192,4,Camb,Namb,1,1,M,Asclepias tuberosa,Forb,,,0.6363,-0.2036,0.4327,27,0.023566667,-0.007540741,0.016025926,
2001,5,195,4,Camb,Nenrich,1,1,M,Koeleria cristata,C-3,,,1.4883,-0.0565,1.4318,27,0.055122222,-0.002092593,0.05302963,
2001,5,196,4,Camb,Nenrich,1,1,M,Amorpha canescens,Legume,,,1.8566,0.5192,2.3758,27,0.068762963,0.01922963,0.087992593,
2001,5,199,4,Camb,Namb,1,1,M,Solidago rigida,Forb,,,0.3776,-0.2995,0.0781,27,0.013985185,-0.011092593,0.002892593,
2001,5,201,4,Camb,Namb,16,4,M,,,,,0.0171,0.0544,0.0715,27,0.000633333,0.002014815,0.002648148,
2001,5,202,4,Camb,Namb,1,1,M,Bromus inermis,C-3,,,1.8828,-0.3011,1.5817,27,0.069733333,-0.011151852,0.058581481,
2001,5,204,4,Camb,Nenrich,1,1,M,Bouteloua gracilis,C-4,,,2.6494,-0.5961,2.0533,27,0.098125926,-0.022077778,0.076048148,
2001,5,205,4,Camb,Nenrich,16,4,M,,,,,0.1741,-0.3995,-0.2254,27,0.006448148,-0.014796296,-0.008348148,
2001,5,208,4,Camb,Nenrich,1,1,M,Petalostemum villosum,Legume,,,3.8531,-0.4761,3.377,27,0.142707407,-0.017633333,0.125074074,
2001,5,209,4,Camb,Namb,1,1,M,Amorpha canescens,Legume,,,1.4929,0.063,1.5559,27,0.055292593,0.002333333,0.057625926,
2001,5,210,4,Camb,Nenrich,1,1,M,Achillea millefolium,Forb,,,0.0245,0.0217,0.0462,27,0.000907407,0.000803704,0.001711111,
2001,5,212,4,Camb,Nenrich,1,1,M,Lupinus perennis,Legume,,,4.6814,1.8469,6.5283,27,0.173385185,0.068403704,0.241788889,
2001,5,213,4,Camb,Nenrich,16,4,M,,,,,-0.0017,-0.4827,-0.4844,27,-6.30E-05,-0.017877778,-0.017940741,
2001,5,219,4,Camb,Nenrich,1,1,M,Andropogon gerardi,C-4,,,0.1324,-0.5544,-0.422,27,0.004903704,-0.020533333,-0.01562963,
2001,5,222,4,Camb,Namb,16,4,M,,,,,0.0238,-1.075,-1.0512,27,0.000881481,-0.039814815,-0.038933333,
2001,5,223,4,Camb,Namb,1,1,M,Achillea millefolium,Forb,,,0.2953,-0.0679,0.2274,27,0.010937037,-0.002514815,0.008422222,
2001,5,225,4,Camb,Nenrich,1,1,M,Agropyron repens,C-3,,,0.0661,0.5632,0.6293,27,0.002448148,0.020859259,0.023307407,
2001,5,227,4,Camb,Namb,1,1,M,Bouteloua gracilis,C-4,,,0.0231,-0.7199,-0.6968,27,0.000855556,-0.026662963,-0.025807407,
2001,5,228,4,Camb,Namb,1,1,M,Poa pratensis,C-3,,,0.0082,-0.7723,-0.7641,27,0.000303704,-0.028603704,-0.0283,
2001,5,229,4,Camb,Namb,1,1,M,Anemone cylindrica,Forb,,,-0.1796,-0.2478,-0.4274,27,-0.006651852,-0.009177778,-0.01582963,
2001,5,231,4,Camb,Namb,1,1,M,Schizachyrium scoparium,C-4,,,0.0337,-0.2286,-0.1949,27,0.001248148,-0.008466667,-0.007218519,
2001,5,234,4,Camb,Nenrich,16,4,M,,,,,0.0045,0.9377,0.9422,27,0.000166667,0.03472963,0.034896296,
2001,5,235,4,Camb,Namb,1,1,M,Agropyron repens,C-3,,,0.0694,0.1276,0.197,27,0.00257037,0.004725926,0.007296296,
2001,5,236,4,Camb,Nenrich,16,4,M,,,,,0.1056,-0.5171,-0.4115,27,0.003911111,-0.019151852,-0.015240741,
2001,5,237,4,Camb,Nenrich,1,1,M,Anemone cylindrica,Forb,,,5.7144,-0.8687,4.8457,27,0.211644444,-0.032174074,0.17947037,
2001,5,241,4,Camb,Nenrich,1,1,M,Lespedeza capitata,Legume,,,1.2076,-0.0803,1.1273,27,0.044725926,-0.002974074,0.041751852,
2001,5,246,5,Cenrich,Nenrich,1,1,M,Poa pratensis,C-3,,,0.0999,-0.1915,-0.0916,27,0.0037,-0.007092593,-0.003392593,
2001,5,248,5,Cenrich,Namb,1,1,M,Asclepias tuberosa,Forb,,,1.251,-0.2971,0.9539,27,0.046333333,-0.011003704,0.03532963,
2001,5,250,5,Cenrich,Namb,16,4,M,,,,,0,0.6332,0.6332,27,0,0.023451852,0.023451852,
2001,5,251,5,Cenrich,Nenrich,1,1,M,Andropogon gerardi,C-4,,,0.0059,-0.8524,-0.8465,27,0.000218519,-0.03157037,-0.031351852,
2001,5,252,5,Cenrich,Namb,1,1,M,Andropogon gerardi,C-4,,,1.0319,-0.2315,0.8004,27,0.038218519,-0.008574074,0.029644444,
2001,5,253,5,Cenrich,Nenrich,16,4,M,,,,,0.0081,0.8021,0.8102,27,0.0003,0.029707407,0.030007407,
2001,5,254,5,Cenrich,Namb,1,1,M,Schizachyrium scoparium,C-4,,,2.2883,-0.5573,1.731,27,0.084751852,-0.020640741,0.064111111,
2001,5,256,5,Cenrich,Nenrich,1,1,M,Lespedeza capitata,Legume,,,4.5443,-0.466,4.0783,27,0.168307407,-0.017259259,0.151048148,
2001,5,257,5,Cenrich,Namb,1,1,M,Achillea millefolium,Forb,,,0.0252,-0.4079,-0.3827,27,0.000933333,-0.015107407,-0.014174074,
2001,5,260,5,Cenrich,Nenrich,1,1,M,Koeleria cristata,C-3,,,1.61,-1.6229,-0.0129,27,0.05962963,-0.060107407,-0.000477778,
